    T1      sT      dT1     T2      sT2     dT2     T3      sT3     dT3     T4      sT4     dT4     rate
 35.1875  0.3071  1.1139 35.6209  0.2266  0.7614 21.1828  0.5506  2.5452 34.9343  0.0594  0.3098 0.3999_05_1920284829
 33.7312  0.0488  0.2502 34.9612  0.0280  0.3281 18.0993  0.1285  0.5722 33.4550  0.2041  0.8789 0.3999_05_1923070902
 33.7414  0.0197  0.1038 34.9588  0.0032  0.0320 18.6539  0.1051  0.5478 32.8117  0.0253  0.1312 0.3999_05_2001401392
 33.8042  0.0133  0.0870 34.9672  0.0045  0.0381 18.5079  0.1484  0.7080 33.0134  0.0121  0.0854 0.3999_05_2004141424
 33.3311  0.0848  0.3983 34.9362  0.0122  0.0702 15.9727  0.3605  1.6037 32.1292  0.1966  0.8881 0.3999_05_2006515466
 33.1992  0.1627  0.6744 34.8783  0.0154  0.0839 17.1191  0.9353  3.7735 30.8608  0.1675  0.8224 0.3999_05_2009283740
 35.2360  0.4579  1.8021 35.3687  0.4291  1.7303 25.5608  0.8499  3.4912 33.6312  0.4044  1.8021 0.3999_05_2012014226
 37.8495  0.0586  0.0870 38.0054  0.0728  0.1175 26.6165  0.3183  0.6882 35.7686  0.3596  0.4623 1.3299_05_2014444247
