    T1      sT      dT1     T2      sT2     dT2     T3      sT3     dT3     T4      sT4     dT4     rate
 33.5748  0.1508  0.6714 34.8901  0.0127  0.0687 17.0734  0.5155  2.3010 28.5244  0.2527  1.0147 0.3999_06_0120292910
 32.5617  0.0982  0.4044 34.7364  0.0206  0.0992 13.7007  0.3047  1.2711 26.0372  0.2758  1.1963 0.3999_06_0123032944
 32.0810  0.0427  0.1984 34.6185  0.0092  0.0580 12.4102  0.1549  0.7996 24.3439  0.1215  0.5661 0.3999_06_0201372975
 31.6679  0.0502  0.2258 34.5334  0.0107  0.0595 11.0136  0.2044  0.9079 23.2344  0.1306  0.6027 0.3999_06_0204113007
 31.3638  0.0189  0.1099 34.4637  0.0041  0.0366 10.0153  0.1138  0.5432 22.2520  0.0664  0.3555 0.3999_06_0206453038
 31.5455  0.1062  0.4547 34.4813  0.0166  0.0870 11.7574  0.6114  2.7802 22.1680  0.1483  0.6546 0.3999_06_0209193069
 33.1508  0.2933  1.3474 34.7343  0.0364  0.1740 19.5090  1.3999  6.0135 25.2154  0.5684  2.6245 0.3999_06_0211533100
 36.7124  0.6927  1.9470 36.6238  0.6900  1.8661 28.8525  0.4944  1.6342 31.2638  0.9316  2.7649 0.5799_06_0214273132
