    T1      sT      dT1     T2      sT2     dT2     T3      sT3     dT3     T4      sT4     dT4     rate
 32.5995  0.0269  0.1816 34.5928  0.0073  0.0519 14.6762  0.0910  0.5737 26.1854  0.1488  0.6897 0.3999_05_1902003613
 32.2444  0.0445  0.2151 34.5234  0.0103  0.0580 13.3091  0.1375  0.6409 25.1049  0.1292  0.5753 0.3999_05_1904343645
 31.9290  0.0268  0.1465 34.4472  0.0063  0.0443 12.2916  0.0744  0.4028 24.1485  0.0905  0.4166 0.3999_05_1907083677
 32.3848  0.2162  0.8942 34.5002  0.0304  0.1373 15.4379  1.0380  4.2648 24.3494  0.3002  1.3000 0.3999_05_1909423708
 35.2426  0.5899  2.5085 35.3560  0.5099  2.2339 26.7083  1.3713  5.9769 28.9746  0.6308  2.9648 0.3999_05_1912163740
 41.3976  0.5580  2.2095 41.3228  0.5854  2.3071 33.3183  0.2336  1.4740 35.1510  0.6564  2.5879 0.4399_05_1914503772
