 154   -3.371859    0.000475    3.388719    0.010434   -0.016860    9.898310
 153   -3.370891    0.000517    3.400621    0.009753   -0.029730    9.897554
 153   -3.371434    0.000422    3.385959    0.005725   -0.014525    9.898447
 154   -3.371787    0.000361    3.378621    0.010173   -0.006834    9.898898
 153   -3.371087    0.000475    3.375926    0.003586   -0.004840    9.899016
 153   -3.371620    0.000932    3.368431    0.003830    0.003188    9.899487
 153   -3.374580    0.000830    3.350992    0.006469    0.023588    9.900684
  45   -3.374585    0.001805    3.338053    0.007017    0.036532    9.901444
 154   -3.371859    0.000475    3.388719    0.010434   -0.016860    9.898310
 153   -3.370891    0.000517    3.400621    0.009753   -0.029730    9.897554
 153   -3.371434    0.000422    3.385959    0.005725   -0.014525    9.898447
 154   -3.371787    0.000361    3.378621    0.010173   -0.006834    9.898898
 153   -3.371087    0.000475    3.375926    0.003586   -0.004840    9.899016
 153   -3.371623    0.000931    3.368431    0.003830    0.003192    9.899487
 153   -3.374580    0.000830    3.350992    0.006469    0.023588    9.900684
  45   -3.374585    0.001805    3.338053    0.007017    0.036532    9.901444
 154   -3.371859    0.000475    3.388719    0.010434   -0.016860    9.898310
 153   -3.370891    0.000517    3.400621    0.009753   -0.029730    9.897554
 153   -3.371434    0.000422    3.385959    0.005725   -0.014525    9.898447
 154   -3.371787    0.000361    3.378621    0.010173   -0.006834    9.898898
 153   -3.371090    0.000474    3.375926    0.003586   -0.004836    9.899016
 153   -3.371623    0.000931    3.368431    0.003830    0.003192    9.899487
 153   -3.374580    0.000830    3.350992    0.006469    0.023588    9.900684
  45   -3.374585    0.001805    3.338053    0.007017    0.036532    9.901444
