25501 61922.300  180.971  1.204  291.531  38.068  38.113  26.987  33.755  -0.000  27.880  0.000 
25502 61922.860  180.971  1.204  288.069  38.062  38.123  27.005  33.759  0.000  27.866  -0.000 
25503 61923.420  180.971  1.218  284.696  38.058  38.123  26.996  33.759  0.000  28.021  -0.001 
25504 61923.980  180.971  1.212  281.257  38.068  38.116  27.002  33.755  -0.001  27.894  -0.001 
25505 61924.540  180.971  1.208  277.928  38.068  38.113  27.017  33.765  0.000  27.908  0.000 
25506 61925.100  180.971  1.233  274.522  38.055  38.126  27.020  33.759  0.000  27.894  -0.002 
25507 61925.660  180.971  1.221  271.293  38.077  38.123  27.014  33.752  0.000  27.936  0.001 
25508 61926.220  180.971  1.214  267.798  38.071  38.123  27.020  33.759  -0.000  27.908  0.007 
25509 61926.780  180.971  1.202  264.403  38.068  38.120  27.042  33.755  -0.000  27.908  0.000 
25510 61927.340  180.971  1.201  261.152  38.062  38.126  27.036  33.752  -0.000  27.936  0.000 
25511 61927.900  180.971  1.197  257.757  38.068  38.110  27.042  33.762  -0.000  27.880  0.000 
25512 61928.460  180.971  1.211  254.339  38.058  38.126  27.048  33.755  -0.000  27.894  -0.002 
25513 61929.020  180.971  1.218  250.966  38.071  38.126  27.057  33.755  0.000  27.852  -0.001 
25514 61929.580  180.971  1.213  247.638  38.068  38.126  27.060  33.777  -0.001  27.866  -0.001 
25515 61930.140  180.971  1.220  244.309  38.065  38.123  27.063  33.762  -0.000  27.908  0.000 
25516 61930.700  180.971  1.203  240.847  38.058  38.132  27.060  33.759  0.000  27.880  -0.001 
25517 61931.260  180.971  1.203  237.519  38.068  38.116  27.078  33.759  0.000  27.965  0.002 
25518 61931.820  180.971  1.208  234.146  38.065  38.129  27.069  33.768  -0.001  27.950  0.008 
25519 61932.380  180.971  1.211  230.717  38.062  38.126  27.081  33.755  -0.000  27.950  0.000 
25520 61932.940  180.971  1.227  227.411  38.077  38.120  27.075  33.762  -0.000  27.950  0.001 
25521 61933.500  180.971  1.205  223.949  38.062  38.116  27.090  33.759  0.002  27.880  -0.001 
25522 61934.060  180.971  1.205  220.543  38.068  38.132  27.084  33.768  -0.000  27.908  -0.001 
25523 61934.620  180.971  1.197  217.225  38.058  38.126  27.090  33.762  0.000  27.880  -0.002 
25524 61935.180  180.971  1.216  213.852  38.065  38.120  27.084  33.759  0.000  27.880  -0.000 
25525 61935.740  180.971  1.207  210.535  38.058  38.126  27.097  33.755  -0.001  27.852  -0.000 
25526 61936.301  180.916  1.195  207.051  38.065  38.123  27.090  33.768  0.000  27.880  0.002 
25527 61936.861  179.741  1.189  203.722  38.062  38.126  27.097  33.752  -0.000  27.908  0.001 
25528 61937.421  178.367  1.192  200.394  38.065  38.116  27.100  33.768  0.000  27.950  0.002 
25529 61937.981  176.850  1.190  197.010  38.068  38.135  27.109  33.762  -0.001  27.880  -0.000 
25530 61938.541  175.620  1.190  193.670  38.074  38.123  27.103  33.768  0.000  27.922  0.001 
25531 61939.101  173.971  1.192  190.219  38.062  38.126  27.106  33.762  -0.001  27.866  -0.001 
25532 61939.661  172.664  1.192  186.902  38.071  38.123  27.106  33.768  0.000  27.880  -0.002 
25533 61940.221  171.356  1.192  183.529  38.058  38.126  27.100  33.765  0.000  27.880  -0.001 
25534 61940.781  170.213  1.188  180.178  38.065  38.123  27.109  33.777  0.000  27.837  -0.002 
25535 61941.341  168.477  1.189  176.805  38.062  38.123  27.112  33.774  -0.000  27.908  0.001 
25536 61941.901  167.301  1.188  173.365  38.071  38.126  27.109  33.755  -0.000  27.922  0.001 
25537 61942.461  165.905  1.188  170.070  38.077  38.129  27.097  33.771  0.000  27.922  0.002 
25538 61943.021  164.598  1.189  166.653  38.068  38.123  27.118  33.762  -0.000  27.965  0.001 
25539 61943.581  163.158  1.188  163.291  38.065  38.138  27.103  33.768  -0.000  28.007  0.000 
25540 61944.141  161.850  1.188  159.962  38.071  38.120  27.103  33.759  0.000  27.894  -0.000 
25541 61944.701  160.993  1.189  156.500  38.068  38.120  27.109  33.768  0.000  27.908  0.000 
25542 61945.261  159.740  1.188  153.161  38.062  38.126  27.106  33.759  0.000  27.880  -0.002 
25543 61945.821  158.455  1.195  149.776  38.071  38.120  27.097  33.765  0.001  27.880  -0.000 
25544 61946.381  157.081  1.190  146.437  38.055  38.123  27.112  33.765  -0.000  27.922  -0.001 
25545 61946.941  156.235  1.189  143.053  38.065  38.126  27.100  33.768  0.000  27.908  0.001 
25546 61947.501  155.004  1.189  139.680  38.068  38.135  27.097  33.768  -0.000  27.936  -0.001 
25547 61948.061  153.894  1.187  136.296  38.071  38.126  27.081  33.771  0.001  27.908  0.000 
25548 61948.621  153.136  1.190  132.934  38.062  38.123  27.090  33.774  -0.001  27.894  0.005 
25549 61949.181  152.246  1.188  129.594  38.077  38.123  27.084  33.774  0.000  27.979  6.955 
25550 61949.741  151.422  2.099  126.254  38.062  38.129  27.081  33.771  0.000  27.894  6.954 
25551 61950.301  150.894  2.107  122.781  38.071  38.120  27.066  33.771  0.000  27.922  6.953 
25552 61950.861  150.081  2.099  119.464  38.062  38.129  27.072  33.768  -0.001  27.880  6.956 
25553 61951.421  149.389  2.100  116.047  38.074  38.123  27.069  33.771  0.000  27.908  -0.000 
25554 61951.981  149.268  1.191  112.696  38.074  38.132  27.078  33.771  0.000  27.880  0.000 
25555 61952.541  149.213  1.190  109.334  38.071  38.123  27.066  33.771  0.000  27.908  -0.001 
25556 61953.101  148.949  1.190  105.916  38.071  38.129  27.060  33.777  0.000  27.894  0.000 
25557 61953.661  149.048  1.190  102.577  38.065  38.123  27.054  33.765  0.000  27.908  -0.001 
25558 61954.221  148.784  1.194  99.159  38.074  38.126  27.060  33.771  0.000  27.866  -0.001 
25559 61954.781  148.773  1.192  95.820  38.068  38.129  27.063  33.771  0.000  27.965  0.000 
25560 61955.341  148.389  1.193  92.436  38.077  38.126  27.045  33.777  0.000  27.922  0.001 
25561 61955.901  148.213  1.194  89.063  38.071  38.126  27.045  33.771  -0.000  27.936  -0.001 
25562 61956.461  147.850  1.194  85.690  38.071  38.126  27.039  33.771  0.001  27.936  -0.000 
25563 61957.021  147.432  1.195  82.339  38.062  38.129  27.039  33.777  -0.000  27.880  -0.000 
25564 61957.581  147.147  1.194  78.933  38.065  38.126  27.036  33.771  0.000  27.908  -0.001 
25565 61958.141  146.806  1.195  75.648  38.065  38.132  27.026  33.762  -0.001  27.894  -0.002 
25566 61958.701  146.399  1.196  72.220  38.068  38.129  27.029  33.774  -0.000  27.950  -0.001 
25567 61959.261  145.883  1.198  68.880  38.058  38.132  27.011  33.777  -0.000  27.894  -0.000 
25568 61959.821  145.367  1.199  65.463  38.068  38.126  27.032  33.743  0.000  27.979  -0.001 
25569 61960.381  144.740  1.200  62.101  38.071  38.129  27.005  33.780  -0.001  27.908  0.000 
25570 61960.941  143.982  1.201  58.761  38.062  38.126  27.020  33.774  -0.000  27.922  0.000 
25571 61961.501  143.476  1.198  55.333  38.058  38.132  27.011  33.777  0.000  27.950  0.000 
25572 61962.061  142.509  1.196  51.982  38.065  38.129  27.011  33.774  -0.000  27.936  -0.000 
25573 61962.621  141.784  1.197  48.598  38.074  38.132  27.005  33.774  -0.001  28.177  -0.000 
25574 61963.181  140.905  1.197  45.191  38.065  38.126  27.002  33.768  0.000  27.852  -0.002 
25575 61963.741  139.850  1.196  41.863  38.071  38.135  26.996  33.774  -0.002  27.908  -0.001 
25576 61964.302  137.938  1.196  38.479  38.077  38.132  26.993  33.771  -0.000  27.894  -0.002 
25577 61964.862  136.322  1.195  35.084  38.071  38.132  26.987  33.780  -0.000  27.950  -0.001 
25578 61965.422  134.421  1.196  31.733  38.086  38.132  26.987  33.774  -0.001  27.866  -0.002 
25579 61965.982  132.916  1.202  28.304  38.077  38.126  26.978  33.771  0.000  27.965  0.002 
25580 61966.542  131.256  1.200  24.976  38.074  38.135  26.984  33.777  -0.000  27.936  0.001 
25581 61967.102  129.674  1.197  21.558  38.071  38.129  26.978  33.780  0.000  27.950  -0.000 
25582 61967.662  127.564  1.200  18.230  38.074  38.135  26.968  33.777  -0.000  27.993  0.001 
25583 61968.222  125.817  1.198  14.857  38.077  38.129  26.974  33.783  0.000  27.894  -0.000 
25584 61968.782  124.190  1.202  11.462  38.074  38.135  26.971  33.786  -0.001  27.866  -0.002 
25585 61969.342  124.245  1.204  8.144  38.077  38.123  26.978  33.774  -0.000  27.894  -0.001 
25586 61969.902  124.630  1.204  4.738  38.074  38.132  26.962  33.780  -0.001  27.880  -0.000 
25587 61970.462  124.377  1.199  1.354  38.074  38.132  26.956  33.771  0.000  27.950  0.000 
25588 61971.022  172.532  1.201  184.472  38.068  38.132  26.953  33.777  0.000  27.908  -0.000 
25589 61971.582  180.971  1.211  354.653  38.071  38.123  26.956  33.777  -0.000  27.880  0.000 
25590 61972.142  180.971  1.226  351.424  38.071  38.132  26.947  33.780  -0.000  27.936  0.000 
25591 61972.702  180.971  1.234  348.062  38.062  38.129  26.953  33.777  0.001  27.837  -0.000 
25592 61973.262  180.971  1.227  344.667  38.074  38.135  26.947  33.786  -0.000  27.965  0.001 
25593 61973.822  180.971  1.211  341.349  38.068  38.129  26.950  33.780  -0.001  27.866  -0.001 
25594 61974.382  180.971  1.211  337.932  38.074  38.138  26.950  33.777  0.000  27.922  -0.000 
25595 61974.942  180.971  1.216  334.581  38.068  38.150  26.944  33.786  -0.001  27.908  -0.002 
25596 61975.502  180.971  1.232  331.252  38.083  38.129  26.947  33.783  0.000  27.950  0.000 
25597 61976.062  180.971  1.217  327.802  38.065  38.132  26.944  33.780  -0.001  27.880  -0.001 
25598 61976.622  180.971  1.200  324.473  38.077  38.132  26.944  33.774  0.000  27.866  0.000 
25599 61977.182  180.971  1.285  321.122  38.077  38.123  26.947  33.786  -0.001  27.908  0.002 
25600 61977.742  180.971  1.928  317.705  38.077  38.132  26.956  33.783  0.000  27.922  0.000 
25601 61978.302  180.971  1.857  314.399  38.074  38.135  26.953  33.780  -0.000  27.936  0.001 
25602 61978.862  180.971  1.257  310.948  38.080  38.129  26.965  33.792  0.000  27.894  -0.001 
25603 61979.422  180.971  1.203  307.630  38.065  38.135  26.959  33.786  -0.001  27.894  -0.001 
25604 61979.982  180.971  1.203  304.269  38.071  38.132  26.962  33.771  0.000  27.908  0.000 
25605 61980.542  180.971  1.201  300.829  38.077  38.129  26.959  33.792  -0.000  27.809  -0.000 
25606 61981.102  180.971  1.206  297.489  38.071  38.129  26.968  33.780  -0.001  27.894  -0.000 
25607 61981.662  180.971  1.201  294.039  38.068  38.138  26.965  33.780  0.000  27.866  -0.000 
25608 61982.222  180.971  1.201  290.654  38.074  38.135  26.981  33.783  0.000  27.908  0.002 
25609 61982.782  180.971  1.204  287.381  38.071  38.135  26.974  33.786  0.000  27.950  0.000 
25610 61983.342  180.971  1.214  283.897  38.077  38.132  26.974  33.777  0.001  28.092  0.000 
25611 61983.902  180.971  1.210  280.591  38.077  38.132  26.978  33.780  -0.000  27.950  0.000 
25612 61984.462  180.971  1.210  277.229  38.074  38.129  26.981  33.783  0.000  27.894  -0.000 
25613 61985.022  180.971  1.232  273.845  38.077  38.126  26.990  33.780  -0.000  27.936  -0.000 
25614 61985.582  180.971  1.222  270.516  38.074  38.132  26.996  33.789  0.000  27.965  -0.001 
25615 61986.142  180.971  1.212  267.032  38.080  38.123  26.993  33.789  0.001  27.922  -0.000 
25616 61986.702  180.971  1.201  263.726  38.068  38.132  27.008  33.780  -0.001  27.880  -0.001 
25617 61987.262  180.971  1.202  260.342  38.080  38.126  27.005  33.774  -0.000  27.880  -0.001 
25618 61987.822  180.971  1.197  257.002  38.068  38.129  27.011  33.792  -0.001  27.837  -0.000 
25619 61988.382  180.971  1.212  253.618  38.071  38.126  27.026  33.783  0.000  27.936  0.000 
25620 61988.942  180.971  1.217  250.223  38.068  38.138  27.029  33.774  -0.000  27.950  0.001 
25621 61989.502  180.971  1.213  246.861  38.074  38.129  27.042  33.783  0.000  27.852  0.000 
