196089 30018.020  165.092  1.279  123.946  33.420  34.869  17.548  27.570  0.000  27.527  0.000 
196090 30018.580  164.619  1.281  120.618  33.417  34.879  17.557  27.567  -0.012  27.527  -0.000 
196091 30019.140  164.015  1.281  117.212  33.417  34.869  17.560  27.576  0.002  27.555  0.000 
196092 30019.700  163.444  1.279  113.861  33.420  34.869  17.548  27.567  0.002  27.611  -0.001 
196093 30020.260  163.070  1.281  110.454  33.414  34.879  17.542  27.570  0.006  27.611  -0.000 
196094 30020.820  163.158  1.279  107.104  33.420  34.875  17.548  27.576  0.001  27.583  0.001 
196095 30021.380  163.257  1.279  103.764  33.417  34.869  17.557  27.582  -0.019  27.597  -0.001 
196096 30021.940  163.081  1.280  100.324  33.417  34.879  17.554  27.570  0.004  27.541  -0.000 
196097 30022.500  162.674  1.278  96.974  33.426  34.872  17.551  27.570  0.001  27.583  0.001 
196098 30023.060  163.290  1.280  93.612  33.417  34.872  17.551  27.563  0.000  27.555  0.000 
196099 30023.620  162.938  1.279  90.228  33.423  34.875  17.551  27.576  0.002  27.597  -0.001 
196100 30024.180  162.817  1.281  86.877  33.423  34.875  17.551  27.570  0.001  27.555  -0.004 
196101 30024.740  162.674  1.281  83.459  33.420  34.869  17.545  27.570  0.000  27.640  -0.001 
196102 30025.300  162.235  1.281  80.164  33.417  34.872  17.551  27.570  0.005  27.611  0.001 
196103 30025.860  161.828  1.282  76.736  33.414  34.866  17.557  27.563  0.002  27.541  0.001 
196104 30026.420  161.850  1.281  73.429  33.411  34.875  17.551  27.573  -0.001  27.583  0.000 
196105 30026.980  161.169  1.283  70.012  33.423  34.875  17.557  27.573  0.002  27.597  -0.001 
196106 30027.540  161.048  1.281  66.628  33.414  34.879  17.538  27.567  0.000  27.555  -0.002 
196107 30028.100  160.455  1.284  63.321  33.414  34.875  17.545  27.576  0.000  27.597  -0.001 
196108 30028.660  160.037  1.286  59.871  33.426  34.872  17.542  27.573  0.006  27.611  0.000 
196109 30029.220  159.466  1.288  56.564  33.414  34.879  17.551  27.567  0.002  27.597  6.948 
196110 30029.780  159.191  2.295  53.202  33.417  34.875  17.551  27.582  0.001  27.569  6.953 
196111 30030.340  158.235  2.294  49.785  33.423  34.866  17.557  27.563  0.001  27.583  6.949 
196112 30030.900  157.773  2.297  46.456  33.414  34.879  17.545  27.570  -0.007  27.555  6.949 
196113 30031.460  156.531  2.296  43.006  33.417  34.869  17.551  27.576  0.002  27.555  -0.000 
196114 30032.020  154.586  1.284  39.644  33.417  34.875  17.548  27.570  0.000  27.597  -0.001 
196115 30032.581  153.103  1.284  36.271  33.411  34.872  17.551  27.567  -0.000  27.626  0.000 
196116 30033.141  151.389  1.282  32.909  33.423  34.869  17.557  27.576  0.001  27.597  0.002 
196117 30033.701  149.509  1.286  29.514  33.414  34.869  17.545  27.570  0.006  27.597  0.001 
196118 30034.261  147.762  1.285  26.130  33.426  34.879  17.551  27.573  0.000  27.541  0.000 
196119 30034.821  145.960  1.283  22.834  33.417  34.875  17.557  27.576  0.000  27.555  0.000 
196120 30035.381  144.147  1.285  19.428  33.411  34.875  17.554  27.570  0.001  27.569  -0.002 
196121 30035.941  141.971  1.287  16.088  33.420  34.872  17.542  27.573  0.001  27.626  0.000 
196122 30036.501  140.191  1.291  12.671  33.420  34.869  17.551  27.573  0.000  27.569  0.001 
196123 30037.061  139.685  1.291  9.342  33.414  34.875  17.535  27.576  0.005  27.597  0.000 
196124 30037.621  139.762  1.291  6.003  33.423  34.872  17.557  27.573  -0.017  27.428  0.000 
196125 30038.181  139.806  1.288  2.563  33.417  34.863  17.554  27.557  0.001  27.597  -0.000 
196126 30038.741  162.433  1.288  74.594  33.411  34.879  17.551  27.567  -0.001  27.555  -0.002 
196127 30039.301  180.971  1.297  350.292  33.426  34.866  17.554  27.570  0.001  27.611  0.000 
196128 30039.861  180.971  1.309  352.600  33.408  34.875  17.551  27.573  0.001  27.569  0.000 
196129 30040.421  180.971  1.331  349.294  33.423  34.879  17.551  27.570  0.001  27.654  0.001 
196130 30040.981  180.971  1.323  345.898  33.420  34.882  17.548  27.576  0.000  27.640  0.001 
196131 30041.541  180.971  1.309  342.570  33.417  34.882  17.554  27.576  -0.004  27.541  0.000 
196132 30042.101  180.971  1.301  339.175  33.423  34.872  17.538  27.576  0.004  27.555  -0.001 
196133 30042.661  180.971  1.305  335.813  33.420  34.869  17.551  27.570  0.001  27.724  -0.000 
196134 30043.221  180.971  1.320  332.484  33.414  34.872  17.545  27.567  0.001  27.583  -0.001 
196135 30043.781  180.971  1.317  329.033  33.414  34.869  17.542  27.567  0.004  27.597  0.000 
196136 30044.341  180.971  1.292  325.683  33.420  34.869  17.557  27.570  0.001  27.597  0.000 
196137 30044.901  180.971  1.289  322.332  33.411  34.875  17.548  27.576  0.001  27.597  0.000 
196138 30045.461  180.971  1.285  318.959  33.417  34.866  17.545  27.567  0.006  27.626  -0.000 
196139 30046.021  180.971  1.290  315.619  33.420  34.879  17.548  27.563  0.001  27.569  -0.001 
196140 30046.581  180.971  1.288  312.202  33.426  34.882  17.548  27.576  0.000  27.597  0.000 
