152907 70781.140  155.608  1.274  119.408  34.879  35.092  22.241  32.242  -0.000  27.739  0.000 
152908 70781.700  155.224  1.276  115.991  34.882  35.083  22.235  32.242  0.000  27.654  -0.001 
152909 70782.260  154.982  1.280  112.607  34.866  35.086  22.241  32.245  -0.000  27.739  6.953 
152910 70782.820  154.883  2.261  109.256  34.872  35.083  22.247  32.245  0.000  27.724  6.951 
152911 70783.380  154.685  2.261  105.872  34.869  35.092  22.247  32.239  -0.001  27.640  6.951 
152912 70783.940  154.630  2.257  102.521  34.866  35.086  22.247  32.242  -0.001  27.710  6.953 
152913 70784.500  154.334  2.257  99.126  34.872  35.092  22.247  32.239  -0.000  27.640  -0.003 
152914 70785.060  154.542  1.275  95.709  34.869  35.089  22.247  32.248  -0.001  27.682  0.001 
152915 70785.620  154.586  1.273  92.424  34.879  35.089  22.244  32.242  -0.000  27.654  0.001 
152916 70786.180  154.389  1.275  89.040  34.879  35.095  22.241  32.248  -0.000  27.724  -0.000 
152917 70786.740  154.169  1.273  85.634  34.879  35.083  22.247  32.239  0.001  27.654  -0.000 
152918 70787.300  153.707  1.274  82.294  34.869  35.098  22.244  32.242  0.000  27.696  -0.001 
152919 70787.860  153.389  1.274  78.888  34.882  35.089  22.256  32.242  -0.002  27.682  0.001 
152920 70788.420  153.202  1.273  75.582  34.869  35.086  22.244  32.242  -0.001  27.696  -0.000 
152921 70788.980  152.685  1.274  72.187  34.879  35.080  22.244  32.242  0.000  27.682  0.000 
152922 70789.540  151.938  1.276  68.825  34.869  35.086  22.250  32.236  -0.001  27.654  -0.000 
152923 70790.100  151.509  1.276  65.474  34.875  35.080  22.244  32.245  0.000  27.724  0.002 
152924 70790.660  150.993  1.276  62.034  34.869  35.080  22.250  32.236  -0.000  27.696  -0.000 
152925 70791.220  149.971  1.280  58.717  34.866  35.089  22.235  32.248  -0.001  27.696  0.000 
152926 70791.780  149.520  1.277  55.344  34.872  35.083  22.241  32.242  -0.000  27.696  -0.000 
152927 70792.340  148.927  1.275  51.982  34.863  35.092  22.244  32.242  -0.001  27.724  0.001 
152928 70792.900  148.323  1.275  48.553  34.869  35.086  22.238  32.239  0.001  27.696  -0.000 
152929 70793.460  147.454  1.276  45.180  34.857  35.092  22.238  32.233  0.000  27.682  -0.001 
152930 70794.020  146.213  1.274  41.807  34.879  35.086  22.232  32.239  0.000  27.710  0.001 
152931 70794.580  144.443  1.275  38.468  34.866  35.083  22.235  32.245  0.000  27.668  -0.000 
