 153   -3.370333    0.000656    3.427944    0.004142   -0.057611    9.895918
 154   -3.369548    0.000526    3.438345    0.007435   -0.068797    9.895261
 154   -3.369363    0.000415    3.442763    0.007215   -0.073399    9.894991
 153   -3.369428    0.000395    3.432584    0.004345   -0.063156    9.895592
 154   -3.369369    0.000382    3.436939    0.007734   -0.067570    9.895333
 153   -3.369231    0.000593    3.454437    0.013453   -0.085206    9.894298
 154   -3.370644    0.000892    3.406883    0.009067   -0.036238    9.897172
 153   -3.372520    0.000880    3.388189    0.004137   -0.015669    9.898380
 154   -3.372367    0.000615    3.406592    0.010393   -0.034225    9.897291
 153   -3.370842    0.000457    3.428170    0.007682   -0.057328    9.895934
 154   -3.370222    0.000354    3.432999    0.011420   -0.062777    9.895615
