  33073 16043.73  180.97  1.836548 253.784553 33.8776 34.7107 19.5160 29.6844 -0.007  27.3713 -0.000
  33074 16044.29  180.97  1.282959 250.422654 33.8867 34.7046 19.5343 29.6875  0.002  27.4137  0.001
  33075 16044.85  180.97  1.291504 247.027469 33.8867 34.7168 19.5343 29.6814  0.000  27.3995 -0.000
  33076 16045.41  180.97  1.278076 243.654474 33.8745 34.7137 19.5251 29.6783  0.004  27.4419 -0.002
  33077 16045.97  180.97  1.274414 240.314766 33.8776 34.7076 19.5251 29.6783  0.004  27.3995  0.001
  33078 16046.53  180.97  1.278381 236.886294 33.8806 34.7168 19.5404 29.6814  0.001  27.4419 -0.001
  33079 16047.09  180.97  1.286926 233.457823 33.8715 34.7168 19.5282 29.6844  0.001  27.5267 -0.001
  33080 16047.65  180.97  1.287537 230.107019 33.8745 34.7198 19.5343 29.6814  0.005  27.3713  0.000
  33081 16048.21  180.97  1.282959 226.711834 33.8837 34.7229 19.5190 29.6875  0.001  27.4137  0.001
  33082 16048.77  180.97  1.268616 223.327744 33.8745 34.7198 19.5343 29.6753  0.005  27.4419  0.000
  33083 16049.33  180.97  1.280823 219.965845 33.8745 34.7168 19.5312 29.6783 -0.001  27.3148 -0.001
  33084 16049.89  180.97  1.283264 216.592850 33.8837 34.7260 19.5251 29.6814  0.001  27.4419 -0.000
  33085 16050.45  180.97  1.282959 213.186569 33.8806 34.7137 19.5374 29.6753  0.000  27.4561 -0.001
  33086 16051.01  180.97  1.275330 209.913433 33.8562 34.7290 19.5343 29.6753  0.001  27.3995 -0.000
  33087 16051.57  180.97  1.277161 206.551534 33.8806 34.7321 19.5374 29.6844 -0.000  27.3571 -0.000
  33088 16052.13  180.97  1.269836 203.167444 33.8715 34.7229 19.5251 29.6814  0.000  27.4561 -0.001
  33089 16052.69  180.97  1.273804 199.794450 33.8806 34.7229 19.5312 29.6844 -0.000  27.4137  0.000
  33090 16053.25  180.97  1.270447 196.476932 33.8776 34.7321 19.5251 29.6814 -0.000  27.4278 -0.002
  33091 16053.81  180.97  1.272278 193.048461 33.8745 34.7229 19.5282 29.6783  0.000  27.4419  0.000
  33092 16054.37  180.97  1.271973 189.719848 33.8806 34.7290 19.5251 29.6844 -0.000  27.3854  0.000
  33093 16054.93  180.97  1.275330 186.335758 33.8745 34.7229 19.5221 29.6844 -0.001  27.3995 -0.002
  33094 16055.49  180.97  1.275330 182.996049 33.8745 34.7351 19.5282 29.6875  0.000  27.4278  0.000
  33095 16056.05  180.10  1.274414 179.556482 33.8867 34.7290 19.5312 29.6814  0.000  27.4419 -0.000
  33096 16056.61  178.78  1.274719 176.194583 33.8745 34.7229 19.5312 29.6814  0.000  27.4137 -0.001
  33097 16057.17  176.97  1.271362 172.865970 33.8776 34.7198 19.5251 29.6783 -0.001  27.4137 -0.000
  33098 16057.73  176.02  1.267700 169.448594 33.8837 34.7260 19.5251 29.6814  0.001  27.3430  0.000
  33099 16058.29  174.67  1.271057 166.097790 33.8715 34.7168 19.5282 29.6783 -0.000  27.4278 -0.000
  33100 16058.85  173.22  1.269836 162.746987 33.8745 34.7198 19.5251 29.6753 -0.000  27.3854  0.000
  33101 16059.41  172.09  1.269836 159.340706 33.8776 34.7229 19.5282 29.6814  0.005  27.3854  0.000
  33102 16059.97  170.61  1.272888 155.945521 33.8745 34.7168 19.5282 29.6844  0.000  27.3289  0.000
  33103 16060.53  169.82  1.271973 152.561431 33.8745 34.7076 19.5251 29.6783 -0.000  27.4137 -0.001
  33104 16061.09  168.51  1.273804 149.277199 33.8776 34.7137 19.5251 29.6783  0.000  27.3995 -0.002
  33105 16061.65  167.22  1.272888 145.870919 33.8745 34.7015 19.5312 29.6722  0.003  27.4278  0.000
  33106 16062.21  165.80  1.274109 142.486829 33.8745 34.6954 19.5312 29.6753 -0.010  27.3430 -0.000
  33107 16062.77  165.10  1.274719 139.124929 33.8745 34.7015 19.5190 29.6814  0.004  27.3713 -0.001
  33108 16063.33  164.17  1.274719 135.740840 33.8623 34.6985 19.5312 29.6844 -0.001  27.4278  0.000
  33109 16063.89  163.12  1.275024 132.390036 33.8776 34.6924 19.5251 29.6814 -0.016  27.4419  0.000
  33110 16064.45  162.38  1.275635 129.017041 33.8745 34.6985 19.5312 29.6844 -0.015  27.3995  0.001
  33111 16065.01  161.58  1.275024 125.644047 33.8776 34.7015 19.5190 29.6783 -0.001  27.3571 -0.001
  33112 16065.57  161.11  1.275635 122.293243 33.8806 34.6954 19.5282 29.6722  0.001  27.4278 -0.000
  33113 16066.13  160.40  1.276855 118.886962 33.8806 34.6954 19.5221 29.6783  0.000  27.3430 -0.006
  33114 16066.69  160.37  1.275330 115.558349 33.8715 34.6954 19.5160 29.6722  0.002  27.3995  0.000
  33115 16067.25  159.95  1.276245 112.152068 33.8776 34.6985 19.5221 29.6844 -0.000  27.4702 -0.002
  33116 16067.81  159.76  1.275940 108.790169 33.8715 34.6924 19.5221 29.6814 -0.002  27.3854  0.001
  33117 16068.37  159.58  1.276550 105.428270 33.8745 34.6924 19.5251 29.6783 -0.000  27.3854  0.000
  33118 16068.93  159.71  1.277771 102.044180 33.8715 34.7046 19.5221 29.6844  0.001  27.3713  0.001
  33119 16069.49  159.64  1.277466  98.660090 33.8776 34.6985 19.5190 29.6783  0.002  27.4278  0.000
  33120 16070.05  159.76  1.275635  95.253810 33.8745 34.6985 19.5190 29.6783 -0.000  27.4278  0.000
  33121 16070.61  159.65  1.278381  91.969578 33.8715 34.7076 19.5160 29.6814  0.001  27.3571  0.001
  33122 16071.17  159.20  1.279297  88.574393 33.8837 34.7046 19.5190 29.6844  0.004  27.3854  0.000
  33123 16071.73  159.09  1.279602  85.179208 33.8715 34.7015 19.5251 29.6722 -0.007  27.3289 -0.000
  33124 16072.29  159.15  1.280518  81.828404 33.8806 34.7076 19.5190 29.6783  0.002  27.4278  0.000
  33125 16072.85  158.86  1.281433  78.466505 33.8776 34.7076 19.5190 29.6783  0.001  27.3713 -0.000
  33126 16073.41  158.52  1.281738  75.126796 33.8806 34.7107 19.5251 29.6814  0.001  27.4278 -0.001
  33127 16073.97  157.96  1.282654  71.731611 33.8684 34.7137 19.5160 29.6814 -0.009  27.4278 -0.000
  33128 16074.53  157.19  1.285095  68.369712 33.8715 34.7198 19.5038 29.6783 -0.008  27.4137 -0.001
  33129 16075.09  156.78  1.285095  65.007813 33.8745 34.7107 19.5190 29.6844 -0.000  27.3854  0.002
  33130 16075.65  156.23  1.286011  61.612627 33.8745 34.7137 19.5312 29.6814  0.000  27.4278  0.000
  33131 16076.21  156.08  1.284485  58.295110 33.8654 34.7137 19.5160 29.6753  0.001  27.4702 -0.001
  33132 16076.77  155.20  1.285706  54.888829 33.8776 34.7229 19.5160 29.6814  0.001  27.4278  0.000
  33133 16077.33  154.54  1.284180  51.504739 33.8837 34.7137 19.5221 29.6783 -0.000  27.3995  0.001
  33134 16077.89  153.95  1.282959  48.109554 33.8745 34.7229 19.5190 29.6753 -0.013  27.4419 -0.001
  33135 16078.45  153.17  1.284485  44.725464 33.8745 34.7229 19.5190 29.6875 -0.000  27.4419  0.001
  33136 16079.01  151.86  1.282349  41.407946 33.8837 34.7168 19.5221 29.6814  0.001  27.3995  0.001
