  21123 11799.13  175.51  1.259766 177.159881 34.5703 34.8083 22.4701 31.3812 -0.000  27.4561  0.000
  21124 11799.69  174.33  1.259155 173.731410 34.5734 34.7992 22.4731 31.3690 -0.000  27.3854 -0.001
  21125 11800.25  172.65  1.253662 170.380606 34.5642 34.8114 22.4762 31.3782 -0.000  27.3995 -0.000
  21126 11800.81  171.25  1.258545 167.018707 34.5734 34.8022 22.4701 31.3843  0.000  27.4137  0.000
  21127 11801.37  170.00  1.256714 163.612426 34.5703 34.8053 22.4854 31.3721  0.000  27.4278 -0.000
  21128 11801.93  168.44  1.252441 160.283813 34.5703 34.8114 22.4731 31.3812 -0.000  27.3995 -0.000
  21129 11802.49  167.23  1.255493 156.866437 34.5703 34.8022 22.4731 31.3812  0.000  27.3430  0.001
  21130 11803.05  166.16  1.256104 153.504538 34.5703 34.8022 22.4792 31.3812 -0.000  27.3854  0.001
  21131 11803.61  165.10  1.256409 150.153734 34.5673 34.8053 22.4609 31.3751 -0.000  27.3854  0.001
  21132 11804.17  163.94  1.255188 146.791835 34.5673 34.7961 22.4731 31.3782  0.000  27.4137  0.000
  21133 11804.73  163.00  1.258240 143.441031 34.5612 34.8083 22.4701 31.3812 -0.000  27.3995 -0.000
  21134 11805.29  161.78  1.258850 140.079132 34.5703 34.8022 22.4548 31.3843  0.000  27.4278 -0.000
  21135 11805.85  160.81  1.258240 136.717233 34.5673 34.8022 22.4670 31.3812  0.000  27.4278 -0.000
  21136 11806.41  159.71  1.260071 133.344238 34.5673 34.8022 22.4670 31.3782 -0.000  27.3854  0.000
  21137 11806.97  158.81  1.260376 129.982339 34.5673 34.7992 22.4670 31.3751 -0.000  27.4561 -0.000
  21138 11807.53  158.29  1.259155 126.598249 34.5703 34.7961 22.4792 31.3812  0.000  27.4137  0.001
  21139 11808.09  157.55  1.259460 123.236350 34.5642 34.8053 22.4731 31.3751 -0.001  27.4419  0.000
  21140 11808.65  157.14  1.260986 119.863355 34.5734 34.7992 22.4640 31.3751 -0.000  27.4561 -0.001
  21141 11809.21  156.62  1.259460 116.468170 34.5673 34.7961 22.4670 31.3751  0.000  27.3430  0.000
  21142 11809.77  156.30  1.260986 113.139557 34.5703 34.8022 22.4731 31.3782  0.000  27.4137 -0.001
  21143 11810.33  155.84  1.261597 109.744372 34.5703 34.7961 22.4731 31.3812 -0.000  27.4137  0.001
  21144 11810.89  155.83  1.261902 106.360282 34.5581 34.7961 22.4792 31.3812 -0.000  27.4137 -0.002
  21145 11811.45  155.88  1.261292 103.009478 34.5673 34.8022 22.4640 31.3812 -0.002  27.4278 -0.000
  21146 11812.01  155.98  1.262207  99.592102 34.5734 34.7870 22.4670 31.3751  0.000  27.3713 -0.000
  21147 11812.57  155.69  1.261902  96.285680 34.5612 34.7961 22.4792 31.3782  0.000  27.4137  0.001
  21148 11813.13  155.30  1.262512  92.857208 34.5551 34.7961 22.4762 31.3812 -0.001  27.3854  0.001
  21149 11813.69  155.67  1.263733  89.495309 34.5612 34.7931 22.4731 31.3721  0.001  27.4137  6.948
  21150 11814.25  155.65  1.806030  86.133410 34.5703 34.7900 22.4762 31.3782  0.000  27.4137  6.949
  21151 11814.81  155.33  1.809082  82.760415 34.5734 34.7961 22.4701 31.3812 -0.001  27.3289  6.949
  21152 11815.37  154.83  1.808167  79.387421 34.5642 34.7839 22.4823 31.3782  0.002  27.4843  6.950
  21153 11815.93  154.11  1.809082  76.025522 34.5673 34.7961 22.4731 31.3782 -0.000  27.3995  0.000
  21154 11816.49  153.76  1.265564  72.619241 34.5673 34.7931 22.4670 31.3721  0.000  27.4137  0.000
  21155 11817.05  153.38  1.265564  69.301723 34.5612 34.7809 22.4670 31.3751  0.000  27.3854  0.000
  21156 11817.61  152.98  1.265869  65.917633 34.5703 34.7870 22.4731 31.3751 -0.000  27.3713  0.001
  21157 11818.17  152.61  1.266479  62.500257 34.5734 34.7839 22.4670 31.3812 -0.000  27.4278  0.001
  21158 11818.73  151.83  1.266174  59.127263 34.5642 34.7839 22.4762 31.3751  0.000  27.4419  0.001
  21159 11819.29  151.26  1.266785  55.776459 34.5642 34.7931 22.4792 31.3751 -0.000  27.3713 -0.001
  21160 11819.85  150.34  1.266785  52.392369 34.5673 34.7839 22.4701 31.3782  0.000  27.3713  0.001
  21161 11820.41  149.61  1.265869  49.019375 34.5703 34.7839 22.4792 31.3751 -0.000  27.4561  0.000
  21162 11820.97  148.92  1.266785  45.646380 34.5703 34.7900 22.4792 31.3843  0.000  27.3571  0.000
  21163 11821.53  147.53  1.266785  42.240099 34.5673 34.7870 22.4731 31.3721  0.000  27.3854  0.002
  21164 11822.09  145.67  1.266479  38.867105 34.5703 34.7870 22.4792 31.3751 -0.000  27.3430  0.001
  21165 11822.65  144.31  1.268616  35.527396 34.5673 34.7931 22.4609 31.3751 -0.001  27.4278  0.000
