 126915 53086.95 226.850564  60.97   6.4459  1.3370 184.057310  47.252823 -0.001 250.7691  27.8951  4.9916 310.9948
 126916 53087.51 223.488665  60.97   5.7249  1.3228 184.054079  47.252974  0.001 250.8115  26.2980  4.9916 311.0010
 126917 53088.07 220.148956  60.97   5.6418  1.3212 184.050848  47.253125 -0.001 250.6703  24.7354  4.9916 311.0010
 126918 53088.63 216.742676  60.97   6.0238  1.3287 184.047647  47.253275  0.001 250.7550  23.1757  4.9916 311.0010
 126919 53089.19 213.414063  60.97   6.7498  1.3430 184.044416  47.253426  0.001 250.8257  21.6961  4.9916 310.9979
 126920 53089.75 210.007782  60.97   7.1035  1.3499 184.041185  47.253577  0.000 250.8115  20.2415  4.9916 311.0010
 126921 53090.31 206.656978  60.97   6.3394  1.3349 184.037954  47.253727  0.000 250.6561  18.8867  4.9916 311.0010
 126922 53090.87 203.328365  60.97   6.1186  1.3306 184.034723  47.253878  0.001 250.6985  17.6365  4.9916 310.9979
 126923 53091.43 199.944275  60.97   8.6198  1.3797 184.031522  47.254027 -0.002 250.6420  16.4885  4.9916 311.0040
 126924 53091.99 196.815379  60.97   7.8675  1.3649 184.028291  47.254177  0.002 250.6137  15.5642  4.9916 311.0010
 126925 53092.55 193.398003  60.97   5.8031  1.3244 184.025060  47.254327 -0.001 250.5149  14.7372  4.9916 310.9979
 126926 53093.11 190.025008  60.97   5.2432  1.3134 184.021858  47.254476  0.000 250.4160  14.1416  4.9916 311.0010
 126927 53093.67 186.707491  60.97   5.3878  1.3162 184.018627  47.254626  0.001 250.2888  13.7988  4.9916 310.9979
 126928 53094.23 183.356687  60.97   5.3143  1.3148 184.015396  47.254776  0.000 250.3171  13.7165  4.9916 311.0040
 126929 53094.79 180.005883  60.97   5.8861  1.3260 184.012195  47.254924 -0.002 250.3736  13.9043  4.9916 310.9979
 126930 53095.35 176.643984  60.97   6.2681  1.3335 184.008934  47.255075  0.000 250.5290  14.3531  4.9916 310.9979
 126931 53095.91 173.259894  60.97   6.6979  1.3419 184.005732  47.255223  0.000 250.5572  15.0437  4.9916 311.0071
 126932 53096.47 169.897995  60.97   6.1780  1.3317 184.002501  47.255372  0.000 250.5855  15.9349  4.9916 311.0040
 126933 53097.03 166.469523  60.97   5.9027  1.3263 183.999270  47.255522 -0.001 250.6420  17.0189  4.9916 310.9979
 126934 53097.59 163.185292  60.97   5.8292  1.3249 183.996068  47.255669  0.000 250.7126  18.1920  4.9916 311.0040
 126935 53098.15 159.790107  60.97   4.8896  1.3064 183.992837  47.255818  0.000 250.6985  19.5153  4.9916 310.9979
