   7149 10607.89  180.97  1.303406 271.492774 33.9355 34.8297 20.5383 25.8789   .001  27.6397  6.949
   7150 10608.45  180.97  2.287598 268.153066 33.9355 34.8450 20.5322 25.8850   .004  27.5832  6.949
   7151 10609.01  180.97  2.281494 264.746785 33.9386 34.8419 20.5231 25.8911   .001  27.5973  6.951
   7152 10609.57  180.97  2.278137 261.384886 33.9325 34.8328 20.5292 25.8820  -.001  27.5832  6.949
   7153 10610.13  180.97  2.272644 258.067369 33.9264 34.8450 20.5200 25.8911   .000  27.5973  -.001
   7154 10610.69  180.97  1.284485 254.649992 33.9294 34.8419 20.5261 25.8850   .001  27.6256  -.002
   7155 10611.25  180.97  1.283264 251.332475 33.9294 34.8450 20.5231 25.8911   .000  27.5973  -.001
   7156 10611.81  180.97  1.296692 247.948385 33.9325 34.8358 20.5078 25.8911   .000  27.6397   .000
   7157 10612.37  180.97  1.301880 244.564295 33.9325 34.8328 20.5261 25.8820   .005  27.6397   .000
   7158 10612.93  180.97  1.289673 241.169110 33.9325 34.8419 20.5200 25.8942  -.001  27.5691   .000
   7159 10613.49  180.97  1.282349 237.785020 33.9355 34.8358 20.5292 25.8942   .003  27.7103   .000
   7160 10614.05  180.97  1.287842 234.467502 33.9325 34.8389 20.5261 25.8820   .000  27.5691  -.001
   7161 10614.61  180.97  1.292725 231.072317 33.9325 34.8419 20.5200 25.8942  -.001  27.6114   .000
   7162 10615.17  180.97  1.308594 227.666036 33.9417 34.8358 20.5322 25.8911   .005  27.6256   .000
   7163 10615.73  180.97  1.291809 224.304137 33.9233 34.8389 20.5292 25.8942  -.019  27.5549   .000
   7164 10616.29  180.97  1.287842 220.942238 33.9386 34.8419 20.5200 25.8911   .005  27.5832   .000
   7165 10616.85  180.97  1.274414 217.635816 33.9325 34.8297 20.5170 25.8881   .000  27.6397   .000
   7166 10617.41  180.97  1.296997 214.207344 33.9325 34.8206 20.5170 25.8972   .002  27.5408  -.001
   7167 10617.97  180.97  1.297607 210.845445 33.9355 34.8358 20.5322 25.8972   .001  27.6256   .001
   7168 10618.53  180.97  1.274414 207.472450 33.9355 34.8389 20.5292 25.8972   .000  27.5832  -.001
   7169 10619.09  180.97  1.270447 204.110551 33.9325 34.8358 20.5200 25.8942  -.018  27.6114  -.001
   7170 10619.65  180.97  1.269836 200.793034 33.9355 34.8297 20.5292 25.8881   .000  27.6256   .001
   7171 10620.21  180.97  1.268005 197.375658 33.9294 34.8358 20.5261 25.8911   .000  27.6114   .000
   7172 10620.77  180.97  1.267700 194.035949 33.9447 34.8328 20.5200 25.9033   .001  27.5832   .000
   7173 10621.33  180.97  1.268005 190.662955 33.9264 34.8389 20.5261 25.8972   .004  27.6256  -.001
   7174 10621.89  180.97  1.268005 187.267769 33.9294 34.8358 20.5200 25.8942   .000  27.6114   .000
   7175 10622.45  180.97  1.269226 183.983538 33.9355 34.8328 20.5292 25.9033   .001  27.6538  -.001
   7176 10623.01  180.97  1.268921 180.555066 33.9355 34.8419 20.5261 25.8942  -.001  27.5691   .000
   7177 10623.57  180.97  1.268616 177.204263 33.9264 34.8358 20.5200 25.9033   .000  27.5973   .001
   7178 10624.13  180.97  1.270142 173.775791 33.9417 34.8328 20.5231 25.8972   .000  27.5973   .000
   7179 10624.69  180.86  1.269531 170.413892 33.9325 34.8328 20.5200 25.9003  -.001  27.6538   .000
   7180 10625.25  179.42  1.268921 167.074184 33.9417 34.8358 20.5231 25.8942   .005  27.6256   .000
   7181 10625.81  178.22  1.272278 163.701189 33.9294 34.8419 20.5139 25.8972   .000  27.6256   .000
   7182 10626.37  176.99  1.269531 160.317099 33.9386 34.8389 20.5200 25.9064   .000  27.6114   .000
   7183 10626.93  175.75  1.269531 156.955200 33.9386 34.8358 20.5231 25.9033   .000  27.6114   .000
   7184 10627.49  174.51  1.270447 153.560015 33.9294 34.8419 20.5231 25.8972  -.017  27.6256   .000
   7185 10628.05  173.43  1.271057 150.242497 33.9386 34.8389 20.5231 25.9094   .001  27.6397   .000
   7186 10628.61  172.19  1.272278 146.814026 33.9325 34.8419 20.5231 25.8942   .004  27.5973  -.002
   7187 10629.17  171.02  1.273804 143.485413 33.9386 34.8419 20.5231 25.9033   .001  27.5973   .000
   7188 10629.73  169.64  1.276245 140.101323 33.9417 34.8328 20.5231 25.8972   .000  27.7668   .000
   7189 10630.29  168.92  1.278687 136.739423 33.9355 34.8450 20.5261 25.9064  -.001  27.5973  -.001
   7190 10630.85  167.94  1.281128 133.388620 33.9386 34.8419 20.5170 25.8972   .001  27.5832   .000
   7191 10631.41  167.26  1.294250 130.004530 33.9294 34.8328 20.5322 25.9094   .000  27.6114   .000
   7192 10631.97  166.37  1.324158 126.631535 33.9325 34.8389 20.5170 25.9064   .000  27.6114   .000
   7193 10632.53  165.75  1.351318 123.325113 33.9386 34.8389 20.5292 25.9094   .005  27.5832   .000
   7194 10633.09  165.32  1.342468 119.874451 33.9355 34.8419 20.5261 25.9033   .000  27.5973   .000
   7195 10633.65  164.61  1.315002 116.545838 33.9355 34.8419 20.5231 25.9033  -.007  27.6679   .000
   7196 10634.21  164.49  1.295776 113.172843 33.9386 34.8358 20.5170 25.8972  -.006  27.5832   .000
   7197 10634.77  164.37  1.287842 109.766562 33.9325 34.8450 20.5139 25.9155  -.001  27.5973   .000
   7198 10635.33  163.82  1.286011 106.437949 33.9386 34.8389 20.5200 25.9064   .000  27.6538   .000
   7199 10635.89  164.30  1.285706 103.042764 33.9355 34.8389 20.5261 25.9125  -.001  27.6256  -.001
   7200 10636.45  164.07  1.285095  99.669770 33.9355 34.8480 20.5200 25.9033   .006  27.5973   .000
   7201 10637.01  163.93  1.281738  96.263489 33.9417 34.8419 20.5322 25.9033   .000  27.5691   .000
   7202 10637.57  163.98  1.279297  92.890494 33.9325 34.8419 20.5200 25.9094   .005  27.5973  -.002
   7203 10638.13  163.91  1.279297  89.572977 33.9386 34.8419 20.5200 25.9064   .003  27.6256   .000
   7204 10638.69  164.04  1.279907  86.199982 33.9386 34.8267 20.5200 25.9125  -.001  27.5691   .000
   7205 10639.25  163.36  1.277771  82.826988 33.9355 34.8450 20.5139 25.9125   .000  27.6256   .000
   7206 10639.81  162.80  1.278992  79.476184 33.9325 34.8389 20.5200 25.9094   .000  27.6397   .002
   7207 10640.37  162.63  1.279297  76.058808 33.9386 34.8419 20.5200 25.9094   .000  27.6256  -.001
   7208 10640.93  162.42  1.279297  72.730195 33.9447 34.8328 20.5078 25.9125   .000  27.5973   .000
   7209 10641.49  162.22  1.281433  69.368296 33.9325 34.8389 20.5231 25.9155   .005  27.5973   .000
   7210 10642.05  161.99  1.280823  65.973110 33.9355 34.8419 20.5231 25.9186   .001  27.6114   .000
   7211 10642.61  161.31  1.280518  62.633402 33.9417 34.8358 20.5292 25.9125   .001  27.5832  -.001
   7212 10643.17  160.65  1.285706  59.238217 33.9294 34.8358 20.5231 25.9094   .001  27.5691  -.001
   7213 10643.73  160.37  1.284180  55.876317 33.9417 34.8450 20.5231 25.9186  -.013  27.5973   .000
   7214 10644.29  159.78  1.282959  52.503323 33.9386 34.8328 20.5170 25.9186   .000  27.5691  -.001
   7215 10644.85  158.86  1.283264  49.141424 33.9355 34.8358 20.5261 25.9155  -.001  27.5973  -.002
   7216 10645.41  157.86  1.286621  45.779525 33.9417 34.8297 20.5231 25.9125  -.007  27.6114   .000
   7217 10645.97  156.66  1.288147  42.339958 33.9355 34.8419 20.5231 25.9125  -.001  27.6114  -.001
   7218 10646.53  155.29  1.292114  39.022440 33.9417 34.8389 20.5231 25.9186  -.018  27.5973  -.001
   7219 10647.09  153.42  1.296387  35.593969 33.9447 34.8419 20.5170 25.9125  -.001  27.5691  -.001
   7220 10647.65  151.84  1.300354  32.243165 33.9264 34.8328 20.5170 25.9125  -.015  27.7103  -.001
   7221 10648.21  150.43  1.303101  28.914552 33.9447 34.8419 20.5200 25.9155   .000  27.6256   .001
   7222 10648.77  148.61  1.315918  25.486080 33.9386 34.8328 20.5200 25.9216   .001  27.5973   .000
   7223 10649.33  146.39  1.373291  22.168563 33.9386 34.8358 20.5170 25.9186  -.001  27.6397   .000
   7224 10649.89  144.32  1.374512  18.784473 33.9325 34.8358 20.5170 25.9155   .005  27.5832   .000
   7225 10650.45  142.45  1.357117  15.422574 33.9325 34.8450 20.5170 25.9216   .000  27.6114   .000
   7226 10651.01  140.98  1.337280  12.060675 33.9447 34.8358 20.5200 25.9247   .001  27.6397   .000
   7227 10651.57  140.60  1.311035   8.665489 33.9386 34.8541 20.5170 25.9094  -.001  27.5691   .000
   7228 10652.13  140.60  1.300354   5.359067 33.9294 34.8328 20.5200 25.9277   .000  27.5973   .000
   7229 10652.69  141.23  1.293640   1.963882 33.9355 34.8358 20.5200 25.9155   .004  27.6679  6.948
   7230 10653.25  169.28  2.285767 134.720065 33.9294 34.8389 20.5170 25.9247   .000  27.6256  6.949
   7231 10653.81  180.97  2.295532 354.941103 33.9386 34.8419 20.5139 25.9247  -.001  27.5832  6.951
   7232 10654.37  180.97  2.308655 351.934256 33.9294 34.8358 20.5200 25.9155   .001  27.6114  6.948
   7233 10654.93  180.97  2.321472 348.683311 33.9386 34.8419 20.5139 25.9247  -.001  27.6397   .000
   7234 10655.49  180.97  1.318359 345.232649 33.9386 34.8419 20.5139 25.9186   .000  27.5832   .000
   7235 10656.05  180.97  1.299133 341.904035 33.9294 34.8328 20.5200 25.9247  -.019  27.5267  -.001
   7236 10656.61  180.97  1.294861 338.542136 33.9325 34.8450 20.5170 25.9369   .000  27.6114   .001
   7237 10657.17  180.97  1.301880 335.158046 33.9417 34.8419 20.5231 25.9186   .001  27.5691  -.001
   7238 10657.73  180.97  1.321716 331.829433 33.9294 34.8419 20.5200 25.9247  -.001  27.5832   .000
   7239 10658.29  180.97  1.304321 328.400962 33.9417 34.8358 20.5109 25.9277   .000  27.5691   .000
   7240 10658.85  180.97  1.276550 325.072349 33.9355 34.8389 20.5231 25.9308   .000  27.5973  -.001
   7241 10659.41  180.97  1.307373 321.732640 33.9417 34.8389 20.5139 25.9308   .000  27.6538   .000
   7242 10659.97  180.97  1.369934 318.348551 33.9355 34.8419 20.5200 25.9216   .004  27.6538  -.001
   7243 10660.53  180.97  1.324158 314.975556 33.9264 34.8358 20.5078 25.9277   .001  27.5691   .001
   7244 10661.09  180.97  1.278076 311.580371 33.9417 34.8450 20.5200 25.9338   .001  27.5691   .000
   7245 10661.65  180.97  1.278076 308.273948 33.9386 34.8419 20.5139 25.9247   .002  27.5691   .001
   7246 10662.21  180.97  1.278687 304.867668 33.9417 34.8450 20.5170 25.9338   .000  27.6397   .000
   7247 10662.77  180.97  1.272583 301.505769 33.9417 34.8328 20.5139 25.9277   .005  27.6256  -.001
   7248 10663.33  180.97  1.282349 298.143869 33.9386 34.8480 20.5139 25.9308  -.001  27.5973   .000
   7249 10663.89  180.97  1.278381 294.748684 33.9386 34.8358 20.5078 25.9308   .000  27.6397  -.001
   7250 10664.45  180.97  1.275940 291.408976 33.9355 34.8389 20.5200 25.9338   .004  27.6256  -.001
   7251 10665.01  180.97  1.280518 287.980504 33.9417 34.8389 20.5170 25.9369   .000  27.5973   .000
   7252 10665.57  180.97  1.291809 284.651891 33.9417 34.8389 20.5200 25.9308   .000  27.6114   .000
   7253 10666.13  180.97  1.288147 281.278897 33.9294 34.8358 20.5078 25.9277   .000  27.5973   .000
   7254 10666.69  180.97  1.275330 277.883711 33.9355 34.8389 20.5170 25.9338   .000  27.5973   .001
   7255 10667.25  180.97  1.289978 274.566194 33.9355 34.8328 20.5109 25.9338   .000  27.6114   .000
