  22595 81269.49 266.538132  60.97   3.8491  1.2860 103.936262 -29.644941 -0.002  27.4984 146.6128  4.9916 308.0957
  22596 81270.05 263.187328  60.97   3.8646  1.2863 103.935651 -29.647055  0.001  27.5267 145.7848  4.9916 308.0957
  22597 81270.61 259.803238  60.97   3.8006  1.2850 103.935052 -29.649130  0.001  27.5267 144.8298  4.9916 308.0835
  22598 81271.17 256.496816  60.97   3.8560  1.2861 103.934446 -29.651224 -0.001  27.4843 143.7923  4.9916 308.0896
  22599 81271.73 253.079439  60.97   4.0029  1.2890 103.933841 -29.653319  0.000  27.5267 142.6224  4.9916 308.0835
  22600 81272.29 249.706445  60.97   4.0141  1.2892 103.933241 -29.655394 -0.001  27.4702 141.3817  4.9916 308.0804
  22601 81272.85 246.344546  60.97   4.0116  1.2892 103.932630 -29.657508 -0.001  27.5125 140.0704  4.9916 308.0896
  22602 81273.41 242.960456  60.97   3.7384  1.2838 103.932031 -29.659583  0.001  27.6256 138.6848  4.9916 308.0835
  22603 81273.97 239.561771  60.97   3.8585  1.2862 103.931426 -29.661677 -0.001  27.4843 137.2363  4.9916 308.0804
  22604 81274.53 236.163086  60.97   4.1516  1.2919 103.930826 -29.663752  0.000  27.4984 135.7392  4.9916 308.0896
  22605 81275.09 232.764401  60.97   4.6520  1.3018 103.930221 -29.665847  0.000  27.5125 134.2017  4.9916 308.0804
  22606 81275.65 229.446882  60.97   5.4544  1.3175 103.929621 -29.667922  0.000  27.5125 132.6688  4.9916 308.0865
  22607 81276.21 226.107174  60.97   5.0119  1.3088 103.929010 -29.670036 -0.001  27.4984 131.1000  4.9916 308.0926
  22608 81276.77 222.767465  60.97   4.4075  1.2970 103.928405 -29.672130  0.000  27.5267 129.5111  4.9916 308.0835
  22609 81277.33 219.372280  60.97   4.1050  1.2910 103.927806 -29.674205  0.000  27.5408 127.8809  4.9916 308.0896
  22610 81277.89 216.043667  60.97   4.5051  1.2989 103.927200 -29.676300  0.001  27.5549 126.2732  4.9916 308.0865
  22611 81278.45 212.637386  60.97   5.3454  1.3154 103.926601 -29.678375  0.000  27.5267 124.6230  4.9916 308.0865
  22612 81279.01 209.297678  60.97   4.9765  1.3081 103.925990 -29.680489  0.000  27.5125 123.0047  4.9916 308.0896
