22876 84361.250  150.751  1.280  33.253  33.270  34.860  16.669  27.451  -0.000  27.668  -0.001 
22877 84361.810  149.312  1.281  29.891  33.270  34.866  16.669  27.454  0.000  27.696  0.000 
22878 84362.370  147.487  1.282  26.507  33.273  34.854  16.669  27.451  -0.000  27.640  -0.000 
22879 84362.930  145.630  1.279  23.167  33.273  34.860  16.663  27.454  0.000  27.668  0.000 
22880 84363.490  143.345  1.280  19.772  33.279  34.854  16.672  27.460  -0.003  27.682  0.000 
22881 84364.050  141.586  1.284  16.388  33.270  34.857  16.672  27.460  0.001  27.654  -0.001 
22882 84364.610  139.751  1.287  13.081  33.267  34.860  16.666  27.454  0.005  27.654  0.000 
22883 84365.170  139.092  1.287  9.620  33.276  34.860  16.675  27.457  -0.013  27.724  0.000 
22884 84365.730  139.081  1.288  6.302  33.273  34.857  16.669  27.460  0.000  27.696  -0.002 
22885 84366.290  139.070  1.284  2.940  33.276  34.854  16.666  27.460  0.006  27.710  0.000 
22886 84366.850  154.960  1.282  41.541  33.273  34.854  16.672  27.448  0.001  27.696  0.000 
22887 84367.410  180.971  1.291  330.309  33.267  34.860  16.669  27.451  -0.017  27.668  -0.000 
22888 84367.970  180.971  1.306  352.877  33.267  34.857  16.666  27.463  0.000  27.527  0.001 
22889 84368.530  180.971  1.331  349.615  33.273  34.857  16.672  27.454  0.002  27.739  -0.001 
22890 84369.090  180.971  1.324  346.265  33.264  34.857  16.669  27.460  0.004  27.668  -0.001 
22891 84369.650  180.971  1.310  342.858  33.273  34.863  16.669  27.457  0.000  27.696  -0.001 
22892 84370.210  180.971  1.295  339.485  33.270  34.857  16.678  27.454  0.002  27.696  -0.001 
22893 84370.770  180.971  1.298  336.123  33.267  34.863  16.669  27.457  0.002  27.710  0.001 
22894 84371.330  180.971  1.315  332.806  33.276  34.848  16.672  27.460  0.002  27.866  0.001 
22895 84371.890  180.971  1.316  329.355  33.270  34.860  16.672  27.451  0.000  27.668  0.001 
22896 84372.450  180.971  1.288  326.049  33.276  34.866  16.672  27.451  -0.000  27.710  0.002 
22897 84373.010  180.971  1.285  322.642  33.279  34.857  16.675  27.457  0.000  27.682  0.000 
22898 84373.570  180.971  1.365  319.303  33.267  34.860  16.669  27.451  0.000  27.696  -0.001 
22899 84374.130  180.971  1.480  315.919  33.276  34.857  16.672  27.460  -0.001  27.682  -0.000 
22900 84374.690  180.971  1.373  312.512  33.273  34.863  16.666  27.451  0.004  27.668  0.001 
22901 84375.250  180.971  1.282  309.195  33.270  34.863  16.669  27.454  -0.000  27.668  -0.000 
22902 84375.811  180.971  1.284  305.800  33.279  34.860  16.663  27.457  0.000  27.696  0.000 
22903 84376.371  180.971  1.284  302.438  33.276  34.851  16.675  27.454  -0.009  27.668  -0.002 
22904 84376.931  180.971  1.286  299.087  33.264  34.860  16.669  27.451  -0.000  27.710  -0.001 
22905 84377.491  180.971  1.280  295.681  33.273  34.857  16.663  27.463  -0.000  27.710  -0.000 
22906 84378.051  180.971  1.281  292.319  33.273  34.854  16.672  27.451  0.001  27.710  -0.001 
22907 84378.611  180.971  1.284  288.957  33.264  34.863  16.672  27.460  0.000  27.682  0.000 
22908 84379.171  180.971  1.300  285.584  33.273  34.860  16.660  27.454  0.004  27.682  0.001 
22909 84379.731  180.971  1.293  282.211  33.270  34.860  16.675  27.448  0.005  27.668  6.947 
22910 84380.291  180.971  2.291  278.805  33.273  34.866  16.666  27.457  -0.000  27.710  6.948 
22911 84380.851  180.971  2.304  275.465  33.267  34.857  16.672  27.460  0.001  27.753  6.943 
22912 84381.411  180.971  2.316  272.081  33.270  34.851  16.678  27.454  0.001  27.696  6.946 
22913 84381.971  180.971  2.310  268.708  33.273  34.863  16.666  27.457  -0.000  27.739  0.000 
22914 84382.531  180.971  1.295  265.379  33.270  34.860  16.675  27.451  0.004  27.668  -0.000 
22915 84383.091  180.971  1.282  261.973  33.264  34.869  16.675  27.463  0.000  27.682  -0.001 
22916 84383.651  180.971  1.281  258.644  33.276  34.860  16.669  27.454  0.001  27.739  -0.001 
22917 84384.211  180.971  1.284  255.238  33.267  34.854  16.672  27.451  0.000  27.682  0.001 
22918 84384.771  180.971  1.285  251.876  33.270  34.866  16.669  27.454  0.000  27.654  0.000 
22919 84385.331  180.971  1.294  248.548  33.273  34.863  16.669  27.457  -0.000  27.710  0.000 
22920 84385.891  180.971  1.299  245.119  33.270  34.854  16.678  27.448  0.001  27.753  -0.002 
22921 84386.451  180.971  1.297  241.824  33.264  34.857  16.672  27.451  0.004  27.894  -0.002 
22922 84387.011  180.971  1.281  238.417  33.273  34.860  16.666  27.454  0.001  27.654  0.000 
22923 84387.571  180.971  1.292  235.000  33.267  34.857  16.669  27.451  -0.001  27.668  -0.000 
22924 84388.131  180.971  1.294  231.705  33.264  34.860  16.669  27.457  -0.000  27.682  0.000 
22925 84388.691  180.971  1.309  228.254  33.276  34.857  16.681  27.457  0.001  27.654  0.002 
22926 84389.251  180.971  1.299  224.881  33.252  34.854  16.672  27.448  0.003  27.668  0.000 
22927 84389.811  180.971  1.294  221.541  33.276  34.863  16.669  27.460  0.001  27.739  0.000 
22928 84390.371  180.971  1.282  218.124  33.276  34.860  16.678  27.454  0.006  27.696  -0.001 
22929 84390.931  180.971  1.294  214.806  33.264  34.860  16.675  27.448  0.000  27.724  0.001 
22930 84391.491  180.971  1.311  211.467  33.267  34.857  16.672  27.460  0.004  27.696  0.000 
22931 84392.051  180.971  1.278  208.027  33.273  34.854  16.675  27.448  0.000  27.724  0.001 
22932 84392.611  180.971  1.276  204.710  33.270  34.866  16.672  27.454  -0.000  27.710  -0.001 
22933 84393.171  180.971  1.273  201.326  33.267  34.860  16.672  27.454  0.003  27.668  0.000 
22934 84393.731  180.971  1.272  197.919  33.264  34.860  16.675  27.444  0.004  27.710  -0.000 
22935 84394.291  180.971  1.271  194.624  33.270  34.866  16.669  27.448  0.001  27.710  -0.002 
22936 84394.851  180.971  1.272  191.218  33.270  34.860  16.675  27.454  0.001  27.696  0.000 
22937 84395.411  180.971  1.270  187.834  33.273  34.860  16.669  27.448  0.001  27.640  0.007 
22938 84395.971  180.971  1.272  184.549  33.267  34.863  16.663  27.466  -0.001  27.696  -0.000 
22939 84396.531  180.971  1.273  181.110  33.273  34.854  16.666  27.451  0.001  27.696  0.002 
22940 84397.091  180.971  1.270  177.748  33.273  34.860  16.660  27.444  -0.000  27.668  -0.000 
22941 84397.651  180.653  1.273  174.375  33.261  34.863  16.672  27.457  -0.001  27.668  -0.000 
22942 84398.211  179.114  1.271  170.969  33.273  34.848  16.675  27.454  0.001  27.696  0.000 
22943 84398.771  178.037  1.270  167.684  33.264  34.857  16.672  27.454  0.002  27.696  -0.001 
22944 84399.331  176.477  1.274  164.245  33.267  34.857  16.669  27.457  0.002  27.710  0.000 
22945 84399.891  175.191  1.271  160.861  33.273  34.857  16.672  27.457  -0.005  27.724  0.000 
22946 84400.451  174.422  1.272  157.510  33.267  34.860  16.672  27.448  0.001  27.640  0.002 
22947 84401.011  172.609  1.272  154.126  33.267  34.860  16.666  27.454  -0.004  27.767  -0.001 
22948 84401.571  171.784  1.272  150.808  33.270  34.857  16.678  27.451  -0.000  27.696  -0.000 
22949 84402.131  170.169  1.271  147.391  33.270  34.860  16.672  27.448  0.002  27.654  0.000 
22950 84402.691  169.345  1.271  144.029  33.276  34.863  16.672  27.457  -0.000  27.739  0.000 
22951 84403.251  168.466  1.271  140.645  33.267  34.851  16.669  27.457  0.005  27.654  -0.000 
22952 84403.812  167.246  1.272  137.294  33.270  34.863  16.666  27.451  -0.000  27.654  -0.002 
22953 84404.372  166.081  1.272  133.954  33.273  34.860  16.663  27.444  -0.001  27.724  -0.000 
22954 84404.932  165.565  1.273  130.537  33.267  34.863  16.666  27.454  0.005  27.710  -0.001 
22955 84405.492  164.652  1.275  127.220  33.261  34.860  16.660  27.454  0.000  27.696  0.006 
22956 84406.052  163.938  1.274  123.847  33.286  34.851  16.666  27.460  0.002  27.668  -0.001 
22957 84406.612  163.455  1.274  120.418  33.267  34.857  16.672  27.451  -0.000  27.710  -0.001 
22958 84407.172  162.894  1.274  117.134  33.273  34.863  16.666  27.457  -0.000  27.682  0.001 
22959 84407.732  162.367  1.275  113.661  33.267  34.860  16.672  27.451  -0.012  27.682  0.001 
22960 84408.292  162.455  1.274  110.332  33.267  34.857  16.666  27.451  0.000  27.682  -0.000 
22961 84408.852  162.114  1.279  106.971  33.273  34.863  16.666  27.460  0.000  27.724  -0.001 
22962 84409.412  162.268  1.276  103.553  33.276  34.857  16.678  27.454  0.004  27.682  0.001 
22963 84409.972  162.268  1.276  100.225  33.261  34.860  16.666  27.451  -0.002  27.724  -0.000 
22964 84410.532  162.323  1.278  96.829  33.270  34.854  16.669  27.454  0.000  27.710  -0.000 
22965 84411.092  161.916  1.278  93.434  33.270  34.854  16.675  27.438  0.001  27.654  0.000 
22966 84411.652  162.048  1.281  90.106  33.270  34.866  16.669  27.451  -0.000  27.668  0.000 
22967 84412.212  161.927  1.280  86.688  33.270  34.863  16.675  27.457  0.005  27.710  -0.000 
22968 84412.772  161.938  1.278  83.348  33.270  34.857  16.675  27.451  0.001  27.682  0.000 
22969 84413.332  161.707  1.280  79.998  33.264  34.860  16.669  27.448  0.000  27.710  0.002 
22970 84413.892  161.015  1.280  76.591  33.276  34.860  16.666  27.444  0.005  27.696  -0.001 
22971 84414.452  161.213  1.279  73.296  33.273  34.854  16.669  27.448  0.001  27.682  -0.001 
22972 84415.012  160.510  1.282  69.868  33.264  34.863  16.675  27.460  0.000  27.682  -0.000 
22973 84415.572  160.301  1.281  66.517  33.273  34.854  16.669  27.451  0.000  27.696  -0.000 
22974 84416.132  159.707  1.284  63.133  33.264  34.857  16.672  27.454  0.000  27.682  -0.000 
22975 84416.692  159.114  1.284  59.738  33.273  34.866  16.666  27.444  0.000  27.710  0.000 
22976 84417.252  158.213  1.281  56.398  33.267  34.854  16.675  27.451  -0.013  27.710  -0.001 
22977 84417.812  158.048  1.281  53.014  33.264  34.860  16.663  27.444  0.005  27.682  -0.003 
22978 84418.372  157.444  1.279  49.652  33.270  34.860  16.669  27.444  0.000  27.724  -0.001 
22979 84418.932  156.740  1.281  46.301  33.273  34.857  16.675  27.451  0.000  27.710  0.000 
22980 84419.492  155.444  1.280  42.873  33.267  34.860  16.666  27.448  0.000  27.654  0.000 
22981 84420.052  154.015  1.279  39.533  33.270  34.857  16.669  27.460  0.001  27.654  0.000 
