195544 8342.490  167.762  1.370  103.442  31.903  34.570  11.633  24.103  0.000  28.021  -0.001 
195545 8343.050  167.576  1.397  100.069  31.915  34.570  11.633  24.106  -0.020  28.035  -0.001 
195546 8343.610  167.642  1.399  96.685  31.906  34.570  11.633  24.100  0.000  27.993  -0.000 
195547 8344.170  167.620  1.404  93.323  31.906  34.567  11.621  24.100  -0.012  28.021  0.001 
195548 8344.730  167.642  1.418  90.006  31.909  34.570  11.633  24.106  0.001  28.007  0.000 
195549 8345.290  167.565  1.394  86.566  31.906  34.567  11.636  24.097  0.001  27.979  6.948 
195550 8345.850  167.642  2.533  83.271  31.906  34.573  11.624  24.097  0.002  27.922  6.949 
195551 8346.410  167.751  2.530  79.887  31.906  34.564  11.627  24.103  0.004  27.979  6.950 
195552 8346.970  167.345  2.529  76.503  31.912  34.573  11.633  24.094  0.004  27.908  6.948 
195553 8347.530  166.916  2.534  73.196  31.906  34.567  11.627  24.100  0.003  27.979  -0.001 
195554 8348.090  166.279  1.390  69.757  31.924  34.570  11.639  24.100  0.005  28.021  0.000 
195555 8348.650  165.982  1.393  66.450  31.906  34.564  11.630  24.100  0.005  27.965  0.001 
195556 8349.210  165.532  1.406  63.033  31.909  34.570  11.636  24.106  0.005  27.950  0.000 
195557 8349.770  165.103  1.416  59.660  31.906  34.561  11.633  24.100  0.001  27.979  0.000 
195558 8350.330  164.466  1.389  56.342  31.900  34.567  11.633  24.106  -0.000  27.993  -0.000 
195559 8350.890  164.048  1.354  52.925  31.903  34.573  11.633  24.103  0.001  27.993  -0.001 
195560 8351.450  163.433  1.341  49.574  31.906  34.558  11.624  24.103  0.001  27.993  -0.000 
195561 8352.010  162.872  1.334  46.212  31.903  34.564  11.633  24.103  -0.015  28.049  -0.001 
195562 8352.570  161.521  1.324  42.817  31.912  34.567  11.615  24.100  -0.020  27.965  -0.000 
195563 8353.130  159.850  1.319  39.455  31.909  34.564  11.636  24.097  0.001  27.965  -0.000 
195564 8353.690  158.488  1.316  36.082  31.906  34.570  11.630  24.103  0.005  27.965  -0.000 
195565 8354.250  156.740  1.312  32.687  31.912  34.567  11.633  24.103  0.002  27.993  0.002 
195566 8354.810  154.641  1.310  29.381  31.909  34.567  11.639  24.088  -0.000  27.979  -0.001 
195567 8355.370  153.257  1.310  26.030  31.909  34.573  11.627  24.097  -0.018  27.908  -0.000 
195568 8355.930  151.147  1.305  22.579  31.909  34.570  11.633  24.103  -0.005  28.007  0.001 
195569 8356.490  149.180  1.305  19.273  31.906  34.564  11.630  24.100  0.003  28.007  -0.001 
195570 8357.051  147.015  1.308  15.911  31.909  34.573  11.639  24.097  0.000  27.979  -0.001 
195571 8357.611  145.399  1.310  12.516  31.906  34.564  11.630  24.106  0.001  27.993  0.000 
195572 8358.171  145.048  1.311  9.165  31.903  34.567  11.633  24.088  0.001  27.950  0.000 
195573 8358.731  144.718  1.311  5.825  31.909  34.570  11.636  24.106  -0.000  27.979  0.000 
195574 8359.291  145.213  1.303  2.430  31.909  34.570  11.633  24.088  0.001  28.007  0.000 
195575 8359.851  168.817  1.306  92.158  31.909  34.570  11.636  24.103  0.002  27.936  -0.001 
195576 8360.411  180.971  1.315  353.865  31.900  34.573  11.627  24.100  0.000  27.979  -0.001 
195577 8360.971  180.971  1.328  352.422  31.915  34.564  11.630  24.100  0.001  27.979  0.000 
195578 8361.531  180.971  1.349  349.105  31.906  34.558  11.630  24.097  0.001  27.965  0.000 
195579 8362.091  180.971  1.340  345.765  31.906  34.567  11.627  24.097  0.004  27.950  -0.000 
195580 8362.651  180.971  1.328  342.392  31.903  34.564  11.633  24.103  -0.005  28.063  0.000 
195581 8363.211  180.971  1.317  339.008  31.906  34.567  11.627  24.094  0.000  27.965  -0.001 
195582 8363.771  180.971  1.327  335.680  31.903  34.570  11.630  24.121  0.003  27.979  -0.001 
195583 8364.331  180.971  1.340  332.284  31.909  34.567  11.624  24.094  0.002  28.007  -0.000 
195584 8364.891  180.971  1.335  328.945  31.900  34.570  11.630  24.103  0.001  27.936  -0.002 
195585 8365.451  180.971  1.309  325.583  31.906  34.570  11.627  24.103  0.002  28.049  0.001 
195586 8366.011  180.971  1.375  322.221  31.909  34.573  11.630  24.103  0.001  27.993  -0.001 
195587 8366.571  180.971  1.864  318.914  31.900  34.567  11.621  24.097  0.002  28.049  -0.002 
195588 8367.131  180.971  1.813  315.530  31.912  34.570  11.630  24.103  -0.017  28.035  0.000 
195589 8367.691  180.971  1.359  312.168  31.909  34.564  11.630  24.103  0.005  27.979  -0.001 
195590 8368.251  180.971  1.303  308.784  31.900  34.567  11.615  24.094  -0.001  27.965  0.001 
195591 8368.811  180.971  1.300  305.422  31.912  34.564  11.627  24.106  -0.006  28.021  0.001 
195592 8369.371  180.971  1.300  302.105  31.900  34.564  11.630  24.100  0.001  27.979  -0.001 
195593 8369.931  180.971  1.306  298.676  31.921  34.567  11.627  24.097  0.001  27.965  0.000 
195594 8370.491  180.971  1.300  295.315  31.909  34.567  11.633  24.097  0.001  28.007  0.001 
195595 8371.051  180.971  1.303  291.919  31.903  34.570  11.633  24.094  -0.000  27.979  -0.001 
195596 8371.611  180.971  1.303  288.580  31.906  34.573  11.621  24.097  0.006  28.007  -0.001 
195597 8372.171  180.971  1.317  285.218  31.909  34.567  11.633  24.094  0.001  27.979  -0.000 
195598 8372.731  180.971  1.310  281.811  31.903  34.567  11.627  24.091  0.001  27.922  -0.000 
195599 8373.291  180.971  1.298  278.472  31.906  34.573  11.624  24.097  -0.020  27.922  0.000 
195600 8373.851  180.971  1.312  275.099  31.912  34.561  11.624  24.097  0.006  28.078  -0.000 
195601 8374.411  180.971  1.326  271.726  31.906  34.564  11.624  24.103  0.005  27.965  -0.000 
195602 8374.971  180.971  1.322  268.408  31.915  34.573  11.624  24.100  0.001  28.021  0.000 
195603 8375.531  180.971  1.313  264.991  31.909  34.564  11.636  24.100  0.002  27.950  0.001 
195604 8376.091  180.971  1.306  261.673  31.900  34.573  11.624  24.094  0.001  27.965  0.010 
195605 8376.651  180.971  1.305  258.289  31.912  34.570  11.621  24.103  0.002  27.950  0.000 
195606 8377.211  180.971  1.306  254.861  31.903  34.564  11.633  24.097  0.002  28.007  -0.000 
195607 8377.771  180.971  1.310  251.565  31.897  34.567  11.627  24.094  0.003  27.993  -0.002 
195608 8378.331  180.971  1.318  248.204  31.903  34.570  11.630  24.100  0.001  28.035  0.010 
195609 8378.891  180.971  1.320  244.797  31.903  34.561  11.642  24.091  0.002  28.035  0.001 
195610 8379.451  180.971  1.313  241.502  31.900  34.567  11.627  24.094  -0.006  28.007  -0.002 
195611 8380.011  180.971  1.304  238.096  31.912  34.573  11.630  24.097  0.004  28.007  0.000 
195612 8380.571  180.971  1.309  234.700  31.906  34.570  11.630  24.094  0.006  27.993  0.001 
195613 8381.131  180.971  1.315  231.372  31.909  34.567  11.633  24.097  -0.005  27.993  -0.000 
195614 8381.691  180.971  1.327  227.955  31.909  34.564  11.627  24.097  0.005  28.007  0.001 
195615 8382.251  180.971  1.317  224.615  31.906  34.573  11.630  24.091  -0.017  27.936  0.000 
195616 8382.811  180.971  1.317  221.220  31.909  34.570  11.627  24.103  0.002  27.965  0.000 
195617 8383.371  180.971  1.302  217.869  31.924  34.561  11.624  24.094  0.002  28.063  -0.001 
195618 8383.931  180.971  1.317  214.540  31.903  34.573  11.633  24.094  0.000  27.908  0.001 
195619 8384.492  180.971  1.328  211.156  31.903  34.570  11.633  24.097  0.003  28.007  -0.000 
195620 8385.052  180.971  1.300  207.750  31.906  34.567  11.633  24.091  -0.008  27.965  0.001 
195621 8385.612  180.971  1.300  204.443  31.903  34.564  11.630  24.106  -0.011  27.979  -0.003 
195622 8386.172  180.971  1.294  201.070  31.909  34.570  11.630  24.100  -0.009  27.950  0.000 
195623 8386.732  180.971  1.293  197.731  31.912  34.561  11.630  24.094  0.001  27.979  -0.001 
195624 8387.292  180.971  1.293  194.347  31.903  34.570  11.633  24.094  0.001  27.936  -0.000 
195625 8387.852  180.971  1.293  191.007  31.909  34.567  11.621  24.100  -0.020  27.979  0.002 
195626 8388.412  180.971  1.295  187.612  31.897  34.558  11.639  24.094  0.002  28.007  0.000 
195627 8388.972  180.971  1.295  184.250  31.903  34.570  11.636  24.097  0.000  27.965  -0.000 
