57731 16476.450  164.466  1.299  82.306  32.480  34.561  14.056  25.681  -0.000  28.007  -0.000 
57732 16477.010  164.663  1.299  78.988  32.474  34.567  14.056  25.687  0.002  27.979  -0.002 
57733 16477.570  163.982  1.298  75.560  32.480  34.570  14.059  25.690  0.001  27.993  0.002 
57734 16478.130  163.872  1.297  72.153  32.477  34.561  14.069  25.681  0.005  28.021  0.000 
57735 16478.690  163.510  1.300  68.858  32.477  34.564  14.062  25.690  0.003  28.007  -0.000 
57736 16479.250  163.191  1.300  65.418  32.480  34.564  14.069  25.693  0.006  28.035  0.002 
57737 16479.810  162.751  1.301  62.101  32.474  34.567  14.069  25.674  0.002  27.993  0.000 
57738 16480.370  162.345  1.306  58.717  32.480  34.567  14.062  25.687  0.005  27.950  -0.000 
57739 16480.930  161.575  1.300  55.277  32.477  34.564  14.072  25.690  0.001  27.979  0.000 
57740 16481.490  161.026  1.300  51.971  32.474  34.567  14.066  25.677  0.001  28.021  -0.001 
57741 16482.050  160.235  1.302  48.576  32.477  34.573  14.066  25.699  0.004  28.021  -0.000 
57742 16482.610  159.059  1.301  45.191  32.486  34.561  14.066  25.681  0.000  28.049  0.001 
57743 16483.170  158.114  1.301  41.841  32.474  34.558  14.062  25.687  0.004  27.965  0.000 
57744 16483.730  156.345  1.300  38.401  32.480  34.564  14.062  25.693  0.001  28.007  -0.000 
57745 16484.290  154.883  1.300  35.084  32.483  34.564  14.072  25.684  0.001  28.049  0.002 
57746 16484.850  153.037  1.301  31.666  32.474  34.564  14.066  25.684  0.005  28.007  -0.001 
57747 16485.410  151.378  1.302  28.360  32.477  34.567  14.069  25.684  0.000  28.021  0.001 
57748 16485.970  149.268  1.302  24.976  32.474  34.558  14.062  25.690  0.004  28.021  -0.000 
57749 16486.530  147.487  1.301  21.547  32.471  34.573  14.066  25.690  0.005  27.965  -0.000 
57750 16487.090  145.751  1.306  18.219  32.477  34.564  14.066  25.693  0.000  27.993  -0.000 
57751 16487.650  143.828  1.308  14.857  32.477  34.564  14.072  25.684  -0.002  28.063  0.001 
57752 16488.210  142.377  1.312  11.506  32.474  34.567  14.059  25.681  -0.019  28.021  -0.001 
57753 16488.770  142.158  1.316  8.122  32.471  34.558  14.062  25.687  0.004  28.021  0.000 
57754 16489.330  141.993  1.313  4.693  32.474  34.558  14.066  25.684  0.001  27.823  -0.000 
57755 16489.890  142.092  1.313  1.387  32.480  34.567  14.062  25.677  0.001  28.021  -0.000 
57756 16490.450  180.971  1.323  191.495  32.480  34.570  14.059  25.684  -0.001  28.021  0.000 
57757 16491.011  180.971  1.338  354.564  32.480  34.558  14.059  25.681  0.000  28.021  -0.002 
57758 16491.571  180.971  1.376  351.413  32.477  34.564  14.059  25.684  0.000  27.979  0.001 
57759 16492.131  180.971  1.433  347.995  32.483  34.564  14.062  25.690  0.001  27.965  -0.000 
57760 16492.691  180.971  1.397  344.678  32.483  34.564  14.069  25.684  0.003  28.035  -0.000 
57761 16493.251  180.971  1.346  341.305  32.477  34.561  14.066  25.681  0.003  28.007  -0.001 
57762 16493.811  180.971  1.336  337.965  32.480  34.561  14.056  25.681  0.001  28.063  -0.004 
57763 16494.371  180.971  1.341  334.559  32.474  34.561  14.062  25.674  0.001  28.035  0.005 
57764 16494.931  180.971  1.349  331.175  32.474  34.567  14.056  25.687  0.000  27.908  -0.000 
57765 16495.491  180.971  1.330  327.857  32.480  34.564  14.059  25.690  0.000  28.021  0.000 
57766 16496.051  180.971  1.312  324.451  32.477  34.567  14.062  25.674  0.005  28.078  -0.001 
57767 16496.611  180.971  1.308  321.133  32.477  34.561  14.066  25.681  0.001  27.950  -0.000 
57768 16497.171  180.971  1.307  317.783  32.477  34.555  14.059  25.684  0.006  28.063  0.000 
57769 16497.731  180.971  1.318  314.343  32.474  34.558  14.059  25.681  0.001  27.993  0.000 
57770 16498.291  180.971  1.318  311.014  32.471  34.567  14.056  25.681  0.001  28.063  -0.001 
57771 16498.851  180.971  1.322  307.619  32.477  34.564  14.066  25.684  0.002  27.993  0.000 
57772 16499.411  180.971  1.316  304.257  32.471  34.558  14.066  25.687  0.000  28.049  0.000 
57773 16499.971  180.971  1.310  300.918  32.471  34.570  14.062  25.681  0.005  27.993  -0.001 
57774 16500.531  180.971  1.311  297.500  32.474  34.570  14.056  25.687  0.003  27.979  0.002 
57775 16501.091  180.971  1.306  294.127  32.480  34.558  14.059  25.684  -0.019  28.007  0.004 
57776 16501.651  180.971  1.306  290.754  32.471  34.567  14.059  25.687  -0.001  27.979  -0.002 
57777 16502.211  180.971  1.309  287.348  32.483  34.561  14.059  25.681  -0.003  28.007  -0.001 
57778 16502.771  180.971  1.324  284.019  32.474  34.555  14.059  25.674  0.002  28.021  -0.000 
57779 16503.331  180.971  1.313  280.602  32.468  34.567  14.053  25.684  0.001  28.021  -0.000 
57780 16503.891  180.971  1.310  277.218  32.477  34.561  14.062  25.681  0.002  28.049  0.000 
57781 16504.451  180.971  1.328  273.878  32.480  34.564  14.056  25.681  0.001  27.979  -0.000 
57782 16505.011  180.971  1.333  270.505  32.468  34.564  14.050  25.681  0.000  27.979  -0.000 
57783 16505.571  180.971  1.326  267.177  32.477  34.558  14.059  25.687  0.000  28.035  -0.001 
57784 16506.131  180.971  1.312  263.737  32.477  34.564  14.066  25.684  0.001  28.007  0.000 
57785 16506.691  180.971  1.313  260.397  32.471  34.561  14.056  25.684  0.000  27.965  0.000 
57786 16507.251  180.971  1.303  257.035  32.480  34.561  14.050  25.684  0.002  28.035  0.001 
57787 16507.811  180.971  1.315  253.618  32.474  34.561  14.050  25.687  0.001  27.993  -0.001 
57788 16508.371  180.971  1.315  250.334  32.477  34.561  14.056  25.681  -0.000  27.950  -0.000 
57789 16508.931  180.971  1.320  246.917  32.474  34.561  14.056  25.681  0.001  28.035  6.946 
57790 16509.491  180.971  2.417  243.532  32.471  34.558  14.059  25.681  0.001  28.007  6.936 
57791 16510.051  180.971  2.397  240.226  32.471  34.561  14.056  25.681  0.000  27.993  6.946 
57792 16510.611  180.971  2.408  236.786  32.483  34.561  14.056  25.674  0.005  27.993  6.949 
57793 16511.171  180.971  2.406  233.469  32.471  34.561  14.059  25.677  0.005  28.007  -0.001 
57794 16511.731  180.971  1.322  230.085  32.477  34.567  14.047  25.681  0.001  27.965  -0.001 
57795 16512.291  180.971  1.326  226.690  32.480  34.564  14.056  25.699  0.006  28.021  -0.000 
57796 16512.851  180.971  1.316  223.317  32.471  34.555  14.062  25.677  0.002  27.979  -0.002 
57797 16513.411  180.971  1.314  219.921  32.471  34.561  14.059  25.681  -0.021  28.049  0.000 
57798 16513.971  180.971  1.306  216.593  32.477  34.564  14.059  25.681  0.006  28.007  -0.001 
57799 16514.531  180.971  1.336  213.164  32.474  34.567  14.059  25.674  0.001  28.021  0.000 
57800 16515.091  180.971  1.312  209.847  32.471  34.567  14.056  25.677  0.001  27.922  0.002 
57801 16515.651  180.971  1.306  206.452  32.480  34.561  14.056  25.681  0.000  28.035  -0.000 
