 118378 47320.13  180.97  1.300354 246.439414 35.0311 35.0769 26.3947 30.7526   .000  27.4560   .000
 118379 47320.69  180.97  1.286316 243.088610 35.0250 35.0739 26.4008 30.7556   .000  27.4560   .000
 118380 47321.25  180.97  1.282959 239.693425 35.0372 35.0769 26.4038 30.7526  -.001  27.4984   .001
 118381 47321.81  180.97  1.293640 236.387002 35.0281 35.0739 26.4130 30.7556   .000  27.4843   .000
 118382 47322.37  180.97  1.299133 232.980722 35.0250 35.0830 26.3916 30.7617   .000  27.4843  -.001
 118383 47322.93  180.97  1.300049 229.596632 35.0342 35.0800 26.4130 30.7556   .000  27.5126   .000
 118384 47323.49  180.97  1.287537 226.201446 35.0220 35.0800 26.4130 30.7556   .000  27.4843  -.002
 118385 47324.05  180.97  1.287231 222.817356 35.0342 35.0800 26.4130 30.7587  -.001  27.6538   .001
 118386 47324.61  180.97  1.295776 219.477648 35.0342 35.0800 26.4099 30.7587   .000  27.5126  -.001
 118387 47325.17  180.97  1.306152 216.082463 35.0342 35.0739 26.4313 30.7556   .000  27.4702   .000
 118388 47325.73  180.97  1.302185 212.731659 35.0281 35.0800 26.4160 30.7556   .000  27.5408  -.001
 118389 47326.29  180.97  1.294250 209.358664 35.0281 35.0708 26.4099 30.7617   .000  27.4984   .005
 118390 47326.85  180.97  1.291504 205.974575 35.0311 35.0800 26.4160 30.7617   .000  27.4560  -.001
 118391 47327.41  180.97  1.287537 202.657057 35.0342 35.0861 26.4252 30.7587   .000  27.5691   .000
 118392 47327.97  180.97  1.289368 199.250776 35.0311 35.0739 26.4221 30.7526   .000  27.4702  -.001
 118393 47328.53  180.97  1.288452 195.888877 35.0311 35.0739 26.4160 30.7526  -.001  27.4560  -.001
 118394 47329.09  180.97  1.284180 192.526978 35.0311 35.0708 26.4130 30.7648  -.001  27.6114   .000
 118395 47329.65  180.17  1.286621 189.120697 35.0311 35.0800 26.4221 30.7587   .000  27.4560   .001
 118396 47330.21  178.71  1.289368 185.814275 35.0311 35.0800 26.4252 30.7617   .000  27.4984  -.001
 118397 47330.77  177.55  1.289978 182.407994 35.0372 35.0769 26.4343 30.7617   .000  27.5267   .002
 118398 47331.33  176.28  1.285706 179.023904 35.0281 35.0830 26.4343 30.7648  -.001  27.4137  -.001
 118399 47331.89  175.19  1.289063 175.650910 35.0372 35.0769 26.4191 30.7648  -.001  27.4702   .000
 118400 47332.45  173.21  1.285400 172.266820 35.0372 35.0739 26.4313 30.7587   .000  27.4984   .000
 118401 47333.01  172.28  1.278992 168.938207 35.0372 35.0769 26.4374 30.7648  -.001  27.4843  -.001
 118402 47333.57  170.76  1.288757 165.543022 35.0311 35.0800 26.4343 30.7587  -.001  27.4843   .000
 118403 47334.13  169.82  1.281433 162.125646 35.0281 35.0769 26.4435 30.7648   .000  27.5408   .000
 118404 47334.69  168.30  1.284790 158.808128 35.0311 35.0769 26.4343 30.7648  -.001  27.4843   .000
