 118435 47352.05 294.953391  60.97   6.3751  1.3356 264.973740  67.352566  0.001  27.4702  14.3523  4.9916 308.2361
 118436 47352.61 291.558206  60.97   6.5332  1.3387 264.972389  67.354716  0.000  27.5125  13.0859  4.9916 308.2269
 118437 47353.17 288.196307  60.97   6.4797  1.3377 264.971051  67.356846  0.000  27.4278  11.8625  4.9916 308.2330
 118438 47353.73 284.756740  60.97   6.2768  1.3337 264.969687  67.359015  0.000  27.4561  10.6574  4.9916 308.2330
 118439 47354.29 281.483604  60.97  10.9864  1.4261 264.968348  67.361145 -0.001  27.4843   9.5745  4.9916 308.2300
 118440 47354.85 278.077323  60.97  11.6361  1.4389 264.966996  67.363295  0.000  27.4843   8.5431  4.9916 308.2361
 118441 47355.41 274.671043  60.97  13.0361  1.4664 264.965644  67.365445  0.000  27.5267   7.6517  4.9916 308.2330
 118442 47355.97 271.309144  60.97  18.2812  1.5694 264.964305  67.367575  0.000  27.4702   6.9647  4.9916 308.2330
 118443 47356.53 267.913958  60.97  15.7313  1.5193 264.962953  67.369724 -0.001  27.4843   6.5297  4.9916 308.2391
 118444 47357.09 264.540964  60.97  16.3143  1.5308 264.961600  67.371874  0.000  27.5125   6.4085  4.9916 308.2330
 118445 47357.65 261.212351  60.97  21.4089  1.6308 264.960260  67.374004  0.000  27.4561   6.6098  4.9916 308.2361
 118446 47358.21 257.839356  60.97  21.1123  1.6250 264.958907  67.376154  0.000  27.5408   7.1108  4.9916 308.2361
 118447 47358.77 254.444171  60.97  15.6170  1.5171 264.957555  67.378304  0.000  27.5267   7.8580  4.9916 308.2361
 118448 47359.33 251.093367  60.97  13.9047  1.4834 264.956202  67.380453  0.001  27.5973   8.7721  4.9916 308.2391
 118449 47359.89 247.709277  60.97  20.4042  1.6111 264.954848  67.382603  0.000  27.5267   9.8213  4.9916 308.2330
 118450 47360.45 244.358473  60.97  12.0624  1.4473 264.953507  67.384733 -0.001  27.4843  10.9468  4.9916 308.2391
 118451 47361.01 240.974383  60.97  14.1863  1.4890 264.952154  67.386883  0.001  27.5125  12.1437  4.9916 308.2300
 118452 47361.57 237.601846  60.97   7.7645  1.3629 264.950800  67.389032  0.001  27.5408  13.3776  4.9916 308.2361
 118453 47362.13 234.229310  60.97   9.4083  1.3952 264.949459  67.391162  0.000  27.3713  14.6391  4.9916 308.2391
 118454 47362.69 230.856773  60.97  10.9120  1.4247 264.948105  67.393312  0.000  27.4843  15.9184  4.9916 308.2422
