        filename       filetime  filespan frametime framespan N_frames    dtime
  1 99_06_1023291903   84559.03      0.00  84559.03   9240.33   16500   0.000000
  2 99_06_1102031947    7399.47   9240.44   7399.36   9240.33   16500   0.110137
  3 99_06_1104371979   16639.79   9240.32  16639.69   1444.29    2579   0.100547
  1 99_06_1023291903   84559.10      0.00  84559.03   9240.33   16500   0.070228
  2 99_06_1102031947    7399.47   9240.37   7399.43   9240.33   16500   0.039824
  3 99_06_1104371979   16639.79   9240.32  16639.76   1444.29    2579   0.030234
  1 99_06_1023291903   84559.15      0.00  84559.03   9240.33   16500   0.116990
  2 99_06_1102031947    7399.47   9240.32   7399.48   9240.33   16500  -0.007051
  3 99_06_1104371979   16639.79   9240.32  16639.81   1444.29    2579  -0.016641
  1 99_06_1023291903   84559.18      0.00  84559.03   9240.33   16500   0.148090
  2 99_06_1102031947    7399.47   9240.29   7399.51   9240.33   16500  -0.038301
  3 99_06_1104371979   16639.79   9240.32  16639.84   1444.29    2579  -0.047891
  1 99_06_1023291903   84559.20      0.00  84559.03   9240.33   16500   0.168722
  2 99_06_1102031947    7399.47   9240.27   7399.53   9240.33   16500  -0.058809
  3 99_06_1104371979   16639.79   9240.32  16639.86   1444.29    2579  -0.069375
  1 99_06_1023291903   84559.21      0.00  84559.03   9240.33   16500   0.182235
  2 99_06_1102031947    7399.47   9240.26   7399.54   9240.33   16500  -0.071992
  3 99_06_1104371979   16639.79   9240.32  16639.87   1444.29    2579  -0.083047
  1 99_06_1023291903   84559.22      0.00  84559.03   9240.33   16500   0.191301
  2 99_06_1102031947    7399.47   9240.25   7399.55   9240.33   16500  -0.081270
  3 99_06_1104371979   16639.79   9240.32  16639.88   1444.29    2579  -0.090859
  1 99_06_1023291903   84559.23      0.00  84559.03   9240.33   16500   0.197691
  2 99_06_1102031947    7399.47   9240.24   7399.56   9240.33   16500  -0.087617
  3 99_06_1104371979   16639.79   9240.32  16639.89   1444.29    2579  -0.096719
  1 99_06_1023291903   84559.23      0.00  84559.03   9240.33   16500   0.202143
  2 99_06_1102031947    7399.47   9240.24   7399.56   9240.33   16500  -0.092012
  3 99_06_1104371979   16639.79   9240.32  16639.89   1444.29    2579  -0.102578
  1 99_06_1023291903   84559.23      0.00  84559.03   9240.33   16500   0.204660
  2 99_06_1102031947    7399.47   9240.24   7399.56   9240.33   16500  -0.094453
  3 99_06_1104371979   16639.79   9240.32  16639.89   1444.29    2579  -0.104531
  1 99_06_1023291903   84559.24      0.00  84559.03   9240.33   16500   0.206552
  2 99_06_1102031947    7399.47   9240.23   7399.57   9240.33   16500  -0.096406
  3 99_06_1104371979   16639.79   9240.32  16639.90   1444.29    2579  -0.106484
  1 99_06_1023291903   84559.24      0.00  84559.03   9240.33   16500   0.207773
  2 99_06_1102031947    7399.47   9240.23   7399.57   9240.33   16500  -0.097871
  3 99_06_1104371979   16639.79   9240.32  16639.90   1444.29    2579  -0.108437
  1 99_06_1023291903   84559.24      0.00  84559.03   9240.33   16500   0.208261
  2 99_06_1102031947    7399.47   9240.23   7399.57   9240.33   16500  -0.098359
  3 99_06_1104371979   16639.79   9240.32  16639.90   1444.29    2579  -0.108437
  1 99_06_1023291903   84559.24      0.00  84559.03   9240.33   16500   0.208749
  2 99_06_1102031947    7399.47   9240.23   7399.57   9240.33   16500  -0.098848
  3 99_06_1104371979   16639.79   9240.32  16639.90   1444.29    2579  -0.108437
  1 99_06_1023291903   84559.24      0.00  84559.03   9240.33   16500   0.209237
  2 99_06_1102031947    7399.47   9240.23   7399.57   9240.33   16500  -0.099336
  3 99_06_1104371979   16639.79   9240.32  16639.90   1444.29    2579  -0.108437
  1 99_06_1023291903   84559.24      0.00  84559.03   9240.33   16500   0.209725
  2 99_06_1102031947    7399.47   9240.23   7399.57   9240.33   16500  -0.099824
  3 99_06_1104371979   16639.79   9240.32  16639.90   1444.29    2579  -0.110391
  1 99_06_1023291903   84559.24      0.00  84559.03   9240.33   16500   0.209562
  2 99_06_1102031947    7399.47   9240.23   7399.57   9240.33   16500  -0.099336
  3 99_06_1104371979   16639.79   9240.32  16639.90   1444.29    2579  -0.110391
  1 99_06_1023291903   84559.24      0.00  84559.03   9240.33   16500   0.209507
  2 99_06_1102031947    7399.47   9240.23   7399.57   9240.33   16500  -0.099336
  3 99_06_1104371979   16639.79   9240.32  16639.90   1444.29    2579  -0.110391
