        filename       filetime  filespan frametime framespan N_frames    dtime
  1 99_06_0520001632   72016.32      0.00  72016.32   9240.33   16500   0.000000
  2 99_06_0522341661   81256.61   9240.29  81256.65   9240.33   16500  -0.038437
  3 99_06_0601081696    4096.96   9240.35   4096.98   9240.33   16500  -0.019980
  4 99_06_0603421725   13337.25   9240.29  13337.31   9240.33   16500  -0.059570
  5 99_06_0606220653   22926.53   9589.28  22926.53   9589.22   17123  -0.000743
  6 99_06_0608551137   32111.37   9184.84  32111.42   9240.33   16500  -0.049922
  7 99_06_0611291167   41351.67   9240.30  41351.75   9240.33   16500  -0.080000
  8 99_06_0614031210   50592.10   9240.43  50592.08   1810.54    3233   0.017969
  1 99_06_0520001632   72016.29      0.00  72016.32   9240.33   16500  -0.028836
  2 99_06_0522341661   81256.61   9240.32  81256.62   9240.33   16500  -0.015000
  3 99_06_0601081696    4096.96   9240.35   4096.95   9240.33   16500   0.008828
  4 99_06_0603421725   13337.25   9240.29  13337.28   9240.33   16500  -0.031250
  5 99_06_0606220650   22926.50   9589.25  22926.50   9589.22   17123  -0.000282
  6 99_06_0608551137   32111.37   9184.87  32111.39   9240.33   16500  -0.022578
  7 99_06_0611291167   41351.67   9240.30  41351.72   9240.33   16500  -0.052656
  8 99_06_0614031210   50592.10   9240.43  50592.05   1810.54    3233   0.049219
  1 99_06_0520001632   72016.28      0.00  72016.32   9240.33   16500  -0.040405
  2 99_06_0522341661   81256.61   9240.33  81256.61   9240.33   16500   0.000625
  3 99_06_0601081696    4096.96   9240.35   4096.94   9240.33   16500   0.020547
  4 99_06_0603421725   13337.25   9240.29  13337.27   9240.33   16500  -0.019531
  5 99_06_0606220649   22926.49   9589.24  22926.49   9589.22   17123  -0.000132
  6 99_06_0608551137   32111.37   9184.88  32111.38   9240.33   16500  -0.010859
  7 99_06_0611291167   41351.67   9240.30  41351.71   9240.33   16500  -0.040938
  8 99_06_0614031210   50592.10   9240.43  50592.04   1810.54    3233   0.060937
  1 99_06_0520001632   72016.28      0.00  72016.32   9240.33   16500  -0.044124
  2 99_06_0522341661   81256.61   9240.33  81256.61   9240.33   16500   0.000625
  3 99_06_0601081696    4096.96   9240.35   4096.94   9240.33   16500   0.023965
  4 99_06_0603421725   13337.25   9240.29  13337.27   9240.33   16500  -0.015625
  5 99_06_0606220648   22926.49   9589.24  22926.49   9589.22   17123   0.000054
  6 99_06_0608551137   32111.37   9184.88  32111.38   9240.33   16500  -0.006953
  7 99_06_0611291167   41351.67   9240.30  41351.71   9240.33   16500  -0.037031
  8 99_06_0614031210   50592.10   9240.43  50592.04   1810.54    3233   0.064844
  1 99_06_0520001632   72016.27      0.00  72016.32   9240.33   16500  -0.045905
  2 99_06_0522341661   81256.61   9240.34  81256.60   9240.33   16500   0.008438
  3 99_06_0601081696    4096.96   9240.35   4096.93   9240.33   16500   0.025918
  4 99_06_0603421725   13337.25   9240.29  13337.26   9240.33   16500  -0.013672
  5 99_06_0606220648   22926.49   9589.24  22926.49   9589.22   17123   0.000227
  6 99_06_0608551137   32111.37   9184.88  32111.38   9240.33   16500  -0.005000
  7 99_06_0611291167   41351.67   9240.30  41351.70   9240.33   16500  -0.033125
  8 99_06_0614031210   50592.10   9240.43  50592.04   1810.54    3233   0.064844
  1 99_06_0520001632   72016.27      0.00  72016.32   9240.33   16500  -0.045690
  2 99_06_0522341661   81256.61   9240.34  81256.60   9240.33   16500   0.008438
  3 99_06_0601081696    4096.96   9240.35   4096.93   9240.33   16500   0.025918
  4 99_06_0603421725   13337.25   9240.29  13337.26   9240.33   16500  -0.014648
  5 99_06_0606220648   22926.49   9589.24  22926.49   9589.22   17123   0.000442
  6 99_06_0608551137   32111.37   9184.88  32111.38   9240.33   16500  -0.005000
  7 99_06_0611291167   41351.67   9240.30  41351.70   9240.33   16500  -0.033125
  8 99_06_0614031210   50592.10   9240.43  50592.04   1810.54    3233   0.064844
  1 99_06_0520001632   72016.27      0.00  72016.32   9240.33   16500  -0.045542
  2 99_06_0522341661   81256.61   9240.34  81256.60   9240.33   16500   0.008438
  3 99_06_0601081696    4096.96   9240.35   4096.93   9240.33   16500   0.025430
  4 99_06_0603421725   13337.25   9240.29  13337.26   9240.33   16500  -0.014648
  5 99_06_0606220648   22926.49   9589.24  22926.49   9589.22   17123   0.000589
  6 99_06_0608551137   32111.37   9184.88  32111.38   9240.33   16500  -0.005000
  7 99_06_0611291167   41351.67   9240.30  41351.70   9240.33   16500  -0.033125
  8 99_06_0614031210   50592.10   9240.43  50592.04   1810.54    3233   0.064844
  1 99_06_0520001632   72016.27      0.00  72016.32   9240.33   16500  -0.045419
  2 99_06_0522341661   81256.61   9240.34  81256.60   9240.33   16500   0.008438
  3 99_06_0601081696    4096.96   9240.35   4096.93   9240.33   16500   0.025430
  4 99_06_0603421725   13337.25   9240.29  13337.26   9240.33   16500  -0.014648
  5 99_06_0606220648   22926.49   9589.24  22926.49   9589.22   17123   0.000713
  6 99_06_0608551137   32111.37   9184.88  32111.38   9240.33   16500  -0.005000
  7 99_06_0611291167   41351.67   9240.30  41351.70   9240.33   16500  -0.033125
  8 99_06_0614031210   50592.10   9240.43  50592.04   1810.54    3233   0.064844
