        filename       filetime  filespan frametime framespan N_frames    dtime
  1 99_05_3021562648   78986.48      0.00  78986.48   9240.33   16500   0.000000
  2 99_05_3100302682    1826.82   9240.34   1826.81   9240.33   16500   0.009941
  3 99_05_3103042713   11067.13   9240.31  11067.14   9240.33   16500  -0.009648
  4 99_05_3105382745   20307.45   9240.32  20307.47   9240.33   16500  -0.020703
  5 99_05_3108122776   29547.76   9240.31  29547.80   9240.33   16500  -0.040781
  6 99_05_3110462807   38788.07   9240.31  38788.13   9240.33   16500  -0.058906
  7 99_05_3113202839   48028.39   9240.32  48028.46   6808.16   12157  -0.070938
  1 99_05_3021562648   78986.45      0.00  78986.48   9240.33   16500  -0.027291
  2 99_05_3100302682    1826.82   9240.37   1826.78   9240.33   16500   0.037285
  3 99_05_3103042713   11067.13   9240.31  11067.11   9240.33   16500   0.017695
  4 99_05_3105382745   20307.45   9240.32  20307.44   9240.33   16500   0.006641
  5 99_05_3108122776   29547.76   9240.31  29547.77   9240.33   16500  -0.013438
  6 99_05_3110462807   38788.07   9240.31  38788.10   9240.33   16500  -0.031563
  7 99_05_3113202839   48028.39   9240.32  48028.43   6808.16   12157  -0.043594
  1 99_05_3021562648   78986.44      0.00  78986.48   9240.33   16500  -0.035043
  2 99_05_3100302682    1826.82   9240.38   1826.77   9240.33   16500   0.045098
  3 99_05_3103042713   11067.13   9240.31  11067.10   9240.33   16500   0.025508
  4 99_05_3105382745   20307.45   9240.32  20307.44   9240.33   16500   0.014453
  5 99_05_3108122776   29547.76   9240.31  29547.77   9240.33   16500  -0.005625
  6 99_05_3110462807   38788.07   9240.31  38788.09   9240.33   16500  -0.023750
  7 99_05_3113202839   48028.39   9240.32  48028.43   6808.16   12157  -0.035781
  1 99_05_3021562648   78986.44      0.00  78986.48   9240.33   16500  -0.037206
  2 99_05_3100302682    1826.82   9240.38   1826.77   9240.33   16500   0.047173
  3 99_05_3103042713   11067.13   9240.31  11067.10   9240.33   16500   0.027461
  4 99_05_3105382745   20307.45   9240.32  20307.43   9240.33   16500   0.016406
  5 99_05_3108122776   29547.76   9240.31  29547.76   9240.33   16500  -0.003672
  6 99_05_3110462807   38788.07   9240.31  38788.09   9240.33   16500  -0.023750
  7 99_05_3113202839   48028.39   9240.32  48028.42   6808.16   12157  -0.031875
  1 99_05_3021562648   78986.44      0.00  78986.48   9240.33   16500  -0.037986
  2 99_05_3100302682    1826.82   9240.38   1826.77   9240.33   16500   0.048027
  3 99_05_3103042713   11067.13   9240.31  11067.10   9240.33   16500   0.028437
  4 99_05_3105382745   20307.45   9240.32  20307.43   9240.33   16500   0.018359
  5 99_05_3108122776   29547.76   9240.31  29547.76   9240.33   16500  -0.001719
  6 99_05_3110462807   38788.07   9240.31  38788.09   9240.33   16500  -0.023750
  7 99_05_3113202839   48028.39   9240.32  48028.42   6808.16   12157  -0.031875
  1 99_05_3021562648   78986.44      0.00  78986.48   9240.33   16500  -0.038058
  2 99_05_3100302682    1826.82   9240.38   1826.77   9240.33   16500   0.048027
  3 99_05_3103042713   11067.13   9240.31  11067.10   9240.33   16500   0.028437
  4 99_05_3105382745   20307.45   9240.32  20307.43   9240.33   16500   0.018359
  5 99_05_3108122776   29547.76   9240.31  29547.76   9240.33   16500  -0.001719
  6 99_05_3110462807   38788.07   9240.31  38788.09   9240.33   16500  -0.023750
  7 99_05_3113202839   48028.39   9240.32  48028.42   6808.16   12157  -0.031875
