    T1      sT      dT1     T2      sT2     dT2     T3      sT3     dT3     T4      sT4     dT4     rate
 38.0123  0.2328  1.0025 38.1775  0.2174  0.9491 26.0356  0.5052  2.0248 34.8508  0.0986  0.4868 0.3999_11_1318433900
 36.3192  0.3229  0.3601 36.5301  0.3300  0.3677 23.8250  0.1827  0.1999 33.8546  0.2901  0.3235 1.5899_11_1321173933
