    T1      sT      dT1     T2      sT2     dT2     T3      sT3     dT3     T4      sT4     dT4     rate
 34.5297  0.0251  0.1160 34.7866  0.0040  0.0351 22.5782  0.1437  0.6348 31.0689  0.0723  0.2975 0.3999_11_2600423881
 34.3449  0.0525  0.2365 34.7803  0.0051  0.0397 21.4566  0.2176  0.9857 31.0818  0.0989  0.4135 0.3999_11_2603163914
 33.9359  0.0460  0.1999 34.7545  0.0049  0.0381 19.8494  0.1699  0.6058 30.0075  0.1306  0.5844 0.3999_11_2605503947
 34.4653  0.2704  1.3107 34.9164  0.1432  0.7782 23.5593  1.1447  4.7104 30.0585  0.3079  1.3641 0.3999_11_2608243979
 38.2894  1.0922  2.0798 38.1333  1.0630  2.0309 32.3476  1.8366  3.5477 33.6822  0.9247  1.7670 0.9199_11_2610584012
