    T1      sT      dT1     T2      sT2     dT2     T3      sT3     dT3     T4      sT4     dT4     rate
 32.9122  0.0318  0.1328 34.7260  0.0046  0.0397 16.3921  0.2098  0.7660 26.1142  0.1113  0.5051 0.3999_11_1501114970
 32.8663  0.0188  0.0885 34.7234  0.0028  0.0290 16.3886  0.0695  0.3021 26.3248  0.0291  0.1251 0.3999_11_1503455002
 32.8490  0.0132  0.0717 34.7222  0.0025  0.0275 16.1415  0.0719  0.4089 26.3814  0.0240  0.0931 0.3999_11_1506195033
 33.4512  0.1647  0.6546 34.7890  0.0170  0.0885 19.6503  0.7230  2.7161 27.2083  0.2886  1.2100 0.3999_11_1508535065
 34.5641  0.1830  0.9216 34.9740  0.0896  0.5508 24.4666  0.9697  4.1748 29.9805  0.3126  1.5335 0.3999_11_1511275097
 38.2068  0.6570  1.8906 38.1755  0.6812  1.9547 30.6510  0.4235  1.9638 33.8915  0.6700  1.9501 0.5799_11_1514015130
