        filename       filetime  filespan frametime framespan N_frames    dtime
  1 99_11_1621161905   76579.05      0.00  76579.05   9240.33   16500   0.000000
  2 99_11_1700022852   86548.53   9969.48  86548.52   9969.48   17802   0.002602
  3 99_11_1702353654    9336.54   9188.01   9333.41   9240.33   16500   0.002602
  4 99_11_1705093686   18576.87   9240.33  18573.74   9240.33   16500   0.002602
  5 99_11_1707433718   27817.18   9240.31  27814.07   9240.33   16500   0.002602
  6 99_11_1710332755   38007.56  10190.38  38007.56  10193.48   18202  -0.000494
  7 99_11_1713084013   47320.13   9312.57  47320.13   7455.55   13313   0.001774
  1 99_11_1621161905   76579.05      0.00  76579.05   9240.33   16500   0.000971
  2 99_11_1700022852   86548.53   9969.48  86548.52   9969.48   17802   0.003573
  3 99_11_1702353654    9336.54   9188.01   9333.42   9240.33   16500   0.003573
  4 99_11_1705093686   18576.87   9240.33  18573.74   9240.33   16500   0.003573
  5 99_11_1707433718   27817.18   9240.31  27814.07   9240.33   16500   0.003573
  6 99_11_1710332755   38007.56  10190.38  38007.56  10193.48   18202   0.000477
  7 99_11_1713084013   47320.13   9312.57  47320.13   7455.55   13313  -0.001162
  1 99_11_1621161905   76579.05      0.00  76579.05   9240.33   16500   0.001935
  2 99_11_1700022852   86548.53   9969.48  86548.53   9969.48   17802  -0.003275
  3 99_11_1702353654    9336.54   9188.01   9333.42   9240.33   16500  -0.003275
  4 99_11_1705093686   18576.87   9240.33  18573.75   9240.33   16500  -0.003275
  5 99_11_1707433718   27817.18   9240.31  27814.08   9240.33   16500  -0.003275
  6 99_11_1710332756   38007.56  10190.38  38007.56  10193.48   18202   0.001442
  7 99_11_1713084013   47320.13   9312.57  47320.13   7455.55   13313  -0.000197
  1 99_11_1621161905   76579.05      0.00  76579.05   9240.33   16500   0.001912
  2 99_11_1700022852   86548.53   9969.48  86548.53   9969.48   17802  -0.003298
  3 99_11_1702353654    9336.54   9188.01   9333.42   9240.33   16500  -0.003298
  4 99_11_1705093686   18576.87   9240.33  18573.75   9240.33   16500  -0.003298
  5 99_11_1707433718   27817.18   9240.31  27814.08   9240.33   16500  -0.003298
  6 99_11_1710332756   38007.56  10190.38  38007.56  10193.48   18202   0.001418
  7 99_11_1713084013   47320.13   9312.57  47320.13   7455.55   13313  -0.000221
