        filename       filetime  filespan frametime framespan N_frames    dtime
  1 99_11_1721130530   76385.30      0.00  76385.30   9240.33   16500   0.000000
  2 99_11_1800104528   87045.28  10659.98  87045.28  10659.98   19035  -0.000550
  3 99_11_1802435016    9830.16   9184.88   9830.17   9240.33   16500  -0.008945
  4 99_11_1805175048   19070.48   9240.32  19070.50   9240.33   16500  -0.018047
  5 99_11_1807515079   28310.79   9240.31  28310.83   9240.33   16500  -0.038125
  6 99_11_1810255111   37551.11   9240.32  37551.16   9240.33   16500  -0.050156
  7 99_11_1812595143   46791.43   9240.32  46791.49   3949.26    7052  -0.058281
  1 99_11_1721130530   76385.28      0.00  76385.30   9240.33   16500  -0.024872
  2 99_11_1800104525   87045.26  10659.98  87045.26  10659.98   19035  -0.001985
  3 99_11_1802435016    9830.16   9184.90   9830.14   9240.33   16500   0.016445
  4 99_11_1805175048   19070.48   9240.32  19070.47   9240.33   16500   0.005391
  5 99_11_1807515079   28310.79   9240.31  28310.80   9240.33   16500  -0.014687
  6 99_11_1810255111   37551.11   9240.32  37551.13   9240.33   16500  -0.022812
  7 99_11_1812595143   46791.43   9240.32  46791.46   3949.26    7052  -0.034844
  1 99_11_1721130530   76385.26      0.00  76385.30   9240.33   16500  -0.035924
  2 99_11_1800104524   87045.24  10659.98  87045.24  10659.98   19035   0.002588
  3 99_11_1802435016    9830.16   9184.92   9830.13   9240.33   16500   0.027187
  4 99_11_1805175048   19070.48   9240.32  19070.46   9240.33   16500   0.017109
  5 99_11_1807515079   28310.79   9240.31  28310.79   9240.33   16500  -0.002969
  6 99_11_1810255111   37551.11   9240.32  37551.12   9240.33   16500  -0.011094
  7 99_11_1812595143   46791.43   9240.32  46791.45   3949.26    7052  -0.023125
  1 99_11_1721130530   76385.26      0.00  76385.30   9240.33   16500  -0.039671
  2 99_11_1800104524   87045.24  10659.98  87045.24  10659.98   19035  -0.001158
  3 99_11_1802435016    9830.16   9184.92   9830.13   9240.33   16500   0.031094
  4 99_11_1805175048   19070.48   9240.32  19070.46   9240.33   16500   0.021016
  5 99_11_1807515079   28310.79   9240.31  28310.79   9240.33   16500   0.000938
  6 99_11_1810255111   37551.11   9240.32  37551.12   9240.33   16500  -0.007187
  7 99_11_1812595143   46791.43   9240.32  46791.45   3949.26    7052  -0.019219
  1 99_11_1721130530   76385.26      0.00  76385.30   9240.33   16500  -0.041698
  2 99_11_1800104523   87045.24  10659.98  87045.24  10659.98   19035  -0.003185
  3 99_11_1802435016    9830.16   9184.92   9830.13   9240.33   16500   0.033047
  4 99_11_1805175048   19070.48   9240.32  19070.46   9240.33   16500   0.022969
  5 99_11_1807515079   28310.79   9240.31  28310.79   9240.33   16500   0.002891
  6 99_11_1810255111   37551.11   9240.32  37551.12   9240.33   16500  -0.007187
  7 99_11_1812595143   46791.43   9240.32  46791.45   3949.26    7052  -0.015312
  1 99_11_1721130530   76385.26      0.00  76385.30   9240.33   16500  -0.042909
  2 99_11_1800104523   87045.24  10659.98  87045.23  10659.98   19035   0.003416
  3 99_11_1802435016    9830.16   9184.92   9830.13   9240.33   16500   0.034023
  4 99_11_1805175048   19070.48   9240.32  19070.46   9240.33   16500   0.024922
  5 99_11_1807515079   28310.79   9240.31  28310.79   9240.33   16500   0.004844
  6 99_11_1810255111   37551.11   9240.32  37551.12   9240.33   16500  -0.007187
  7 99_11_1812595143   46791.43   9240.32  46791.45   3949.26    7052  -0.015312
  1 99_11_1721130530   76385.26      0.00  76385.30   9240.33   16500  -0.042652
  2 99_11_1800104523   87045.24  10659.98  87045.23  10659.98   19035   0.003673
  3 99_11_1802435016    9830.16   9184.92   9830.13   9240.33   16500   0.034023
  4 99_11_1805175048   19070.48   9240.32  19070.46   9240.33   16500   0.022969
  5 99_11_1807515079   28310.79   9240.31  28310.79   9240.33   16500   0.004844
  6 99_11_1810255111   37551.11   9240.32  37551.12   9240.33   16500  -0.007187
  7 99_11_1812595143   46791.43   9240.32  46791.45   3949.26    7052  -0.015312
  1 99_11_1721130530   76385.26      0.00  76385.30   9240.33   16500  -0.042601
  2 99_11_1800104523   87045.24  10659.98  87045.23  10659.98   19035   0.003724
  3 99_11_1802435016    9830.16   9184.92   9830.13   9240.33   16500   0.034023
  4 99_11_1805175048   19070.48   9240.32  19070.46   9240.33   16500   0.022969
  5 99_11_1807515079   28310.79   9240.31  28310.79   9240.33   16500   0.004844
  6 99_11_1810255111   37551.11   9240.32  37551.12   9240.33   16500  -0.007187
  7 99_11_1812595143   46791.43   9240.32  46791.45   3949.26    7052  -0.015312
