        filename       filetime  filespan frametime framespan N_frames    dtime
  1 99_11_1822163407   80194.07      0.00  80194.07   9240.33   16500   0.000000
  2 99_11_1900503439    3034.39   9240.32   3034.40   9240.33   16500  -0.009902
  3 99_11_1903243471   12274.71   9240.32  12274.73   9240.33   16500  -0.020469
  4 99_11_1905583502   21515.02   9240.31  21515.06   9240.33   16500  -0.040547
  5 99_11_1908323533   30755.33   9240.31  30755.39   9240.33   16500  -0.060625
  6 99_11_1911093548   40175.49   9420.16  40175.49   9420.10   16821  -0.001861
  7 99_11_1913424030   49360.30   9184.81  49360.38   1469.49    2624  -0.075000
  1 99_11_1822163407   80194.04      0.00  80194.07   9240.33   16500  -0.029772
  2 99_11_1900503439    3034.39   9240.35   3034.37   9240.33   16500   0.019883
  3 99_11_1903243471   12274.71   9240.32  12274.70   9240.33   16500   0.009805
  4 99_11_1905583502   21515.02   9240.31  21515.03   9240.33   16500  -0.009297
  5 99_11_1908323533   30755.33   9240.31  30755.36   9240.33   16500  -0.029375
  6 99_11_1911093545   40175.46   9420.13  40175.46   9420.10   16821  -0.000383
  7 99_11_1913424030   49360.30   9184.84  49360.34   1469.49    2624  -0.043750
  1 99_11_1822163407   80194.03      0.00  80194.07   9240.33   16500  -0.041613
  2 99_11_1900503439    3034.39   9240.36   3034.36   9240.33   16500   0.031602
  3 99_11_1903243471   12274.71   9240.32  12274.69   9240.33   16500   0.021523
  4 99_11_1905583502   21515.02   9240.31  21515.02   9240.33   16500   0.002422
  5 99_11_1908323533   30755.33   9240.31  30755.35   9240.33   16500  -0.017656
  6 99_11_1911093544   40175.44   9420.11  40175.45   9420.10   16821  -0.000506
  7 99_11_1913424030   49360.30   9184.86  49360.33   1469.49    2624  -0.032031
  1 99_11_1822163407   80194.02      0.00  80194.07   9240.33   16500  -0.046793
  2 99_11_1900503439    3034.39   9240.37   3034.35   9240.33   16500   0.036729
  3 99_11_1903243471   12274.71   9240.32  12274.68   9240.33   16500   0.026406
  4 99_11_1905583502   21515.02   9240.31  21515.01   9240.33   16500   0.006328
  5 99_11_1908323533   30755.33   9240.31  30755.34   9240.33   16500  -0.013750
  6 99_11_1911093543   40175.44   9420.11  40175.44   9420.10   16821  -0.001780
  7 99_11_1913424030   49360.30   9184.86  49360.33   1469.49    2624  -0.028125
  1 99_11_1822163407   80194.02      0.00  80194.07   9240.33   16500  -0.049791
  2 99_11_1900503439    3034.39   9240.37   3034.35   9240.33   16500   0.039902
  3 99_11_1903243471   12274.71   9240.32  12274.68   9240.33   16500   0.029336
  4 99_11_1905583502   21515.02   9240.31  21515.01   9240.33   16500   0.010234
  5 99_11_1908323533   30755.33   9240.31  30755.34   9240.33   16500  -0.009844
  6 99_11_1911093543   40175.44   9420.11  40175.44   9420.10   16821  -0.000871
  7 99_11_1913424030   49360.30   9184.86  49360.32   1469.49    2624  -0.024219
  1 99_11_1822163407   80194.02      0.00  80194.07   9240.33   16500  -0.050542
  2 99_11_1900503439    3034.39   9240.37   3034.35   9240.33   16500   0.040635
  3 99_11_1903243471   12274.71   9240.32  12274.68   9240.33   16500   0.030312
  4 99_11_1905583502   21515.02   9240.31  21515.01   9240.33   16500   0.010234
  5 99_11_1908323533   30755.33   9240.31  30755.34   9240.33   16500  -0.009844
  6 99_11_1911093543   40175.44   9420.11  40175.44   9420.10   16821  -0.001622
  7 99_11_1913424030   49360.30   9184.86  49360.32   1469.49    2624  -0.024219
  1 99_11_1822163407   80194.02      0.00  80194.07   9240.33   16500  -0.051262
  2 99_11_1900503439    3034.39   9240.37   3034.35   9240.33   16500   0.041367
  3 99_11_1903243471   12274.71   9240.32  12274.68   9240.33   16500   0.031289
  4 99_11_1905583502   21515.02   9240.31  21515.01   9240.33   16500   0.012188
  5 99_11_1908323533   30755.33   9240.31  30755.34   9240.33   16500  -0.007891
  6 99_11_1911093543   40175.44   9420.11  40175.43   9420.10   16821   0.001564
  7 99_11_1913424030   49360.30   9184.86  49360.32   1469.49    2624  -0.024219
  1 99_11_1822163407   80194.02      0.00  80194.07   9240.33   16500  -0.050828
  2 99_11_1900503439    3034.39   9240.37   3034.35   9240.33   16500   0.040879
  3 99_11_1903243471   12274.71   9240.32  12274.68   9240.33   16500   0.031289
  4 99_11_1905583502   21515.02   9240.31  21515.01   9240.33   16500   0.010234
  5 99_11_1908323533   30755.33   9240.31  30755.34   9240.33   16500  -0.009844
  6 99_11_1911093543   40175.44   9420.11  40175.44   9420.10   16821  -0.001908
  7 99_11_1913424030   49360.30   9184.86  49360.32   1469.49    2624  -0.024219
