        filename       filetime  filespan frametime framespan N_frames    dtime
  1 99_11_2600423881    2558.81      0.00   2558.81   9240.33   16500   0.000000
  2 99_11_2603163914   11799.14   9240.33  11799.14   9240.33   16500   0.000352
  3 99_11_2605503947   21039.47   9240.33  21039.47   9240.33   16500  -0.000703
  4 99_11_2608243979   30279.79   9240.32  30279.80   9240.33   16500  -0.010781
  5 99_11_2610584012   39520.12   9240.33  39520.13   3943.10    7041  -0.008906
  1 99_11_2600423881    2558.81      0.00   2558.81   9240.33   16500  -0.004008
  2 99_11_2603163914   11799.14   9240.33  11799.14   9240.33   16500   0.004258
  3 99_11_2605503947   21039.47   9240.33  21039.47   9240.33   16500   0.003203
  4 99_11_2608243979   30279.79   9240.32  30279.80   9240.33   16500  -0.006875
  5 99_11_2610584012   39520.12   9240.33  39520.12   3943.10    7041  -0.005000
  1 99_11_2600423881    2558.80      0.00   2558.81   9240.33   16500  -0.005692
  2 99_11_2603163914   11799.14   9240.34  11799.13   9240.33   16500   0.005234
  3 99_11_2605503947   21039.47   9240.33  21039.46   9240.33   16500   0.005156
  4 99_11_2608243979   30279.79   9240.32  30279.79   9240.33   16500  -0.004922
  5 99_11_2610584012   39520.12   9240.33  39520.12   3943.10    7041  -0.005000
  1 99_11_2600423881    2558.80      0.00   2558.81   9240.33   16500  -0.006737
  2 99_11_2603163914   11799.14   9240.34  11799.13   9240.33   16500   0.007187
  3 99_11_2605503947   21039.47   9240.33  21039.46   9240.33   16500   0.007109
  4 99_11_2608243979   30279.79   9240.32  30279.79   9240.33   16500  -0.002969
  5 99_11_2610584012   39520.12   9240.33  39520.12   3943.10    7041  -0.005000
  1 99_11_2600423881    2558.80      0.00   2558.81   9240.33   16500  -0.006819
  2 99_11_2603163914   11799.14   9240.34  11799.13   9240.33   16500   0.007187
  3 99_11_2605503947   21039.47   9240.33  21039.46   9240.33   16500   0.007109
  4 99_11_2608243979   30279.79   9240.32  30279.79   9240.33   16500  -0.002969
  5 99_11_2610584012   39520.12   9240.33  39520.12   3943.10    7041  -0.005000
