        filename       filetime  filespan frametime framespan N_frames    dtime
  1 99_05_2520520089   75120.89      0.00  75120.89   9240.33   16500   0.000000
  2 99_05_2523260125   84361.25   9240.36  84361.22   9240.33   16500   0.031250
  3 99_05_2602255840    8758.41  10797.16   8758.41  10797.19   19280   0.000327
  4 99_05_2604590330   17943.30   9184.89  17943.29   9240.33   16500   0.007031
  5 99_05_2607454469   27944.69  10001.39  27944.69  10001.40   17859  -0.000606
  6 99_05_2611371934   41839.35  13894.66  41839.35  13950.10   24910  -0.000636
  7 99_05_2614102419   51024.19   9184.84  51024.23   9240.33   16500  -0.044375
  8 99_05_2617063629   61596.29  10572.10  61596.29  10572.06   18878  -0.000369
  9 99_05_2619394114   70781.14   9184.85  70781.18   9240.33   16500  -0.039688
 10 99_05_2622274210   80862.10  10080.96  80862.10  10080.92   18001  -0.000923
 11 99_05_2701004689    3646.89   9184.79   3646.99   9240.33   16500  -0.098770
 12 99_05_2703344722   12887.22   9240.33  12887.32   9240.33   16500  -0.098359
 13 99_05_2706382291   23902.91  11015.69  23902.91  11015.59   19670  -0.000049
 14 99_05_2709112767   33087.67   9184.76  33087.80   9240.33   16500  -0.130781
 15 99_05_2711452798   42327.98   9240.31  42328.13   9240.33   16500  -0.148906
 16 99_05_2714192832   51568.32   9240.34  51568.46   1765.18    3152  -0.140938
  1 99_05_2520520089   75120.85      0.00  75120.89   9240.33   16500  -0.041612
  2 99_05_2523260125   84361.25   9240.40  84361.18   9240.33   16500   0.070312
  3 99_05_2602255836    8758.36  10797.11   8758.36  10797.19   19280  -0.000270
  4 99_05_2604590330   17943.30   9184.94  17943.25   9240.33   16500   0.048047
  5 99_05_2607454464   27944.65  10001.35  27944.65  10001.40   17859   0.000751
  6 99_05_2611371930   41839.31  13894.66  41839.30  13950.10   24910   0.000721
  7 99_05_2614102419   51024.19   9184.88  51024.20   9240.33   16500  -0.005312
  8 99_05_2617063625   61596.25  10572.06  61596.25  10572.06   18878   0.000988
  9 99_05_2619394114   70781.14   9184.89  70781.14   9240.33   16500  -0.000625
 10 99_05_2622274205   80862.06  10080.92  80862.06  10080.92   18001  -0.003472
 11 99_05_2701004689    3646.89   9184.83   3646.95   9240.33   16500  -0.057021
 12 99_05_2703344722   12887.22   9240.33  12887.28   9240.33   16500  -0.057344
 13 99_05_2706382287   23902.87  11015.65  23902.87  11015.59   19670  -0.000646
 14 99_05_2709112767   33087.67   9184.80  33087.76   9240.33   16500  -0.087813
 15 99_05_2711452798   42327.98   9240.31  42328.09   9240.33   16500  -0.109844
 16 99_05_2714192832   51568.32   9240.34  51568.42   1765.18    3152  -0.097969
  1 99_05_2520520089   75120.83      0.00  75120.89   9240.33   16500  -0.062931
  2 99_05_2523260125   84361.25   9240.42  84361.16   9240.33   16500   0.093750
  3 99_05_2602255834    8758.34  10797.09   8758.34  10797.19   19280  -0.000105
  4 99_05_2604590330   17943.30   9184.96  17943.23   9240.33   16500   0.069531
  5 99_05_2607454462   27944.63  10001.33  27944.63  10001.40   17859   0.000916
  6 99_05_2611371928   41839.28  13894.66  41839.29  13950.10   24910  -0.001068
  7 99_05_2614102419   51024.19   9184.91  51024.17   9240.33   16500   0.018125
  8 99_05_2617063622   61596.23  10572.04  61596.23  10572.06   18878  -0.000800
  9 99_05_2619394114   70781.14   9184.91  70781.12   9240.33   16500   0.022812
 10 99_05_2622274203   80862.04  10080.90  80862.04  10080.92   18001  -0.001354
 11 99_05_2701004689    3646.89   9184.85   3646.93   9240.33   16500  -0.035781
 12 99_05_2703344722   12887.22   9240.33  12887.26   9240.33   16500  -0.035859
 13 99_05_2706382284   23902.85  11015.63  23902.85  11015.59   19670  -0.000481
 14 99_05_2709112767   33087.67   9184.82  33087.74   9240.33   16500  -0.068281
 15 99_05_2711452798   42327.98   9240.31  42328.07   9240.33   16500  -0.086406
 16 99_05_2714192832   51568.32   9240.34  51568.40   1765.18    3152  -0.078438
  1 99_05_2520520089   75120.82      0.00  75120.89   9240.33   16500  -0.073329
  2 99_05_2523260125   84361.25   9240.43  84361.15   9240.33   16500   0.101562
  3 99_05_2602255833    8758.33  10797.08   8758.33  10797.19   19280   0.000239
  4 99_05_2604590330   17943.30   9184.97  17943.22   9240.33   16500   0.079297
  5 99_05_2607454461   27944.62  10001.32  27944.62  10001.40   17859   0.000283
  6 99_05_2611371927   41839.27  13894.66  41839.27  13950.10   24910   0.000253
  7 99_05_2614102419   51024.19   9184.92  51024.16   9240.33   16500   0.029844
  8 99_05_2617063621   61596.22  10572.03  61596.22  10572.06   18878   0.000521
  9 99_05_2619394114   70781.14   9184.92  70781.11   9240.33   16500   0.030625
 10 99_05_2622274202   80862.03  10080.89  80862.02  10080.92   18001   0.003873
 11 99_05_2701004689    3646.89   9184.86   3646.92   9240.33   16500  -0.025283
 12 99_05_2703344722   12887.22   9240.33  12887.25   9240.33   16500  -0.025117
 13 99_05_2706382283   23902.84  11015.62  23902.84  11015.59   19670   0.000840
 14 99_05_2709112767   33087.67   9184.83  33087.73   9240.33   16500  -0.056563
 15 99_05_2711452798   42327.98   9240.31  42328.06   9240.33   16500  -0.078594
 16 99_05_2714192832   51568.32   9240.34  51568.39   1765.18    3152  -0.066719
  1 99_05_2520520089   75120.81      0.00  75120.89   9240.33   16500  -0.078221
  2 99_05_2523260125   84361.25   9240.44  84361.14   9240.33   16500   0.109375
  3 99_05_2602255832    8758.33  10797.08   8758.33  10797.19   19280   0.000231
  4 99_05_2604590330   17943.30   9184.97  17943.21   9240.33   16500   0.085156
  5 99_05_2607454461   27944.61  10001.31  27944.61  10001.40   17859  -0.000702
  6 99_05_2611371926   41839.27  13894.66  41839.27  13950.10   24910  -0.000732
  7 99_05_2614102419   51024.19   9184.92  51024.16   9240.33   16500   0.033750
  8 99_05_2617063621   61596.21  10572.02  61596.21  10572.06   18878  -0.000465
  9 99_05_2619394114   70781.14   9184.93  70781.10   9240.33   16500   0.038437
 10 99_05_2622274202   80862.02  10080.88  80862.02  10080.92   18001  -0.001019
 11 99_05_2701004689    3646.89   9184.87   3646.91   9240.33   16500  -0.020400
 12 99_05_2703344722   12887.22   9240.33  12887.24   9240.33   16500  -0.020234
 13 99_05_2706382283   23902.83  11015.61  23902.83  11015.59   19670  -0.000145
 14 99_05_2709112767   33087.67   9184.84  33087.72   9240.33   16500  -0.052656
 15 99_05_2711452798   42327.98   9240.31  42328.05   9240.33   16500  -0.070781
 16 99_05_2714192832   51568.32   9240.34  51568.38   1765.18    3152  -0.062813
  1 99_05_2520520089   75120.81      0.00  75120.89   9240.33   16500  -0.080797
  2 99_05_2523260125   84361.25   9240.44  84361.14   9240.33   16500   0.109375
  3 99_05_2602255832    8758.32  10797.07   8758.33  10797.19   19280  -0.000393
  4 99_05_2604590330   17943.30   9184.98  17943.21   9240.33   16500   0.087109
  5 99_05_2607454461   27944.61  10001.31  27944.61  10001.40   17859   0.000628
  6 99_05_2611371926   41839.27  13894.66  41839.27  13950.10   24910   0.000598
  7 99_05_2614102419   51024.19   9184.92  51024.15   9240.33   16500   0.037656
  8 99_05_2617063621   61596.21  10572.02  61596.21  10572.06   18878   0.000865
  9 99_05_2619394114   70781.14   9184.93  70781.10   9240.33   16500   0.038437
 10 99_05_2622274201   80862.02  10080.88  80862.02  10080.92   18001  -0.003595
 11 99_05_2701004689    3646.89   9184.87   3646.91   9240.33   16500  -0.017959
 12 99_05_2703344722   12887.22   9240.33  12887.24   9240.33   16500  -0.018281
 13 99_05_2706382283   23902.83  11015.61  23902.83  11015.59   19670  -0.000769
 14 99_05_2709112767   33087.67   9184.84  33087.72   9240.33   16500  -0.048750
 15 99_05_2711452798   42327.98   9240.31  42328.05   9240.33   16500  -0.070781
 16 99_05_2714192832   51568.32   9240.34  51568.38   1765.18    3152  -0.058906
  1 99_05_2520520089   75120.81      0.00  75120.89   9240.33   16500  -0.082395
  2 99_05_2523260125   84361.25   9240.44  84361.14   9240.33   16500   0.109375
  3 99_05_2602255832    8758.32  10797.07   8758.32  10797.19   19280  -0.000037
  4 99_05_2604590330   17943.30   9184.98  17943.21   9240.33   16500   0.089062
  5 99_05_2607454460   27944.61  10001.31  27944.61  10001.40   17859  -0.000970
  6 99_05_2611371926   41839.26  13894.66  41839.27  13950.10   24910  -0.001000
  7 99_05_2614102419   51024.19   9184.93  51024.15   9240.33   16500   0.037656
  8 99_05_2617063621   61596.21  10572.02  61596.21  10572.06   18878  -0.000732
