 157555 49475.16 198.690498  60.97   5.9952  1.3281 203.394975  43.134601   .001  27.8233  18.0533  4.9916 308.4131
 157556 49475.72 195.339694  60.97   6.0422  1.3291 203.392225  43.135454   .000  27.8233  18.4728  4.9916 308.4131
 157557 49476.28 191.922318  60.97   5.1199  1.3109 203.389476  43.136307  -.001  27.8233  19.1083  4.9916 308.4039
 157558 49476.84 188.560419  60.97   5.0749  1.3101 203.386726  43.137160   .000  27.8798  19.9175  4.9916 308.4161
 157559 49477.40 185.176329  60.97   4.7370  1.3034 203.383976  43.138012   .001  27.8516  20.8930  4.9916 308.4100
 157560 49477.96 181.836620  60.97   4.6988  1.3027 203.381226  43.138865   .000  27.7951  21.9912  4.9916 308.4161
 157561 49478.52 178.496912  60.97   4.6430  1.3016 203.378476  43.139718  -.001  27.7668  23.2026  4.9916 308.4100
 157562 49479.08 175.057345  60.97   4.7258  1.3032 203.375709  43.140575  -.001  27.8233  24.5481  4.9916 308.4131
 157563 49479.64 171.695446  60.97   4.2625  1.2941 203.372958  43.141428   .001  27.8375  25.9418  4.9916 308.4070
 157564 49480.20 168.311356  60.97   4.5195  1.2992 203.370208  43.142280   .000  27.8798  27.4080  4.9916 308.4222
 157565 49480.76 164.938361  60.97   4.9720  1.3080 203.367457  43.143132   .000  27.8657  28.9198  4.9916 308.4100
 157566 49481.32 161.609748  60.97   4.8287  1.3052 203.364707  43.143984  -.002  27.8657  30.4506  4.9916 308.4192
 157567 49481.88 158.170182  60.97   4.1659  1.2922 203.361956  43.144836  -.002  27.8092  32.0634  4.9916 308.4161
 157568 49482.44 154.852664  60.97   4.9698  1.3080 203.359205  43.145688   .001  27.8657  33.6412  4.9916 308.4192
 157569 49483.00 151.446383  60.97   5.5475  1.3193 203.356454  43.146540   .000  27.8798  35.2770  4.9916 308.4070
 157570 49483.56 148.084484  60.97   5.1489  1.3115 203.353686  43.147397   .000  27.8375  36.9013  4.9916 308.4131
 157571 49484.12 144.722585  60.97   4.3428  1.2957 203.350935  43.148248  -.002  27.8092  38.5302  4.9916 308.4192
 157572 49484.68 141.338495  60.97   4.3070  1.2950 203.348184  43.149100  -.001  27.7951  40.1699  4.9916 308.4161
 157573 49485.24 138.020977  60.97   3.9935  1.2888 203.345433  43.149951   .001  27.8940  41.7734  4.9916 308.4161
 157574 49485.80 134.636887  60.97   4.5309  1.2994 203.342681  43.150803   .002  27.8233  43.4014  4.9916 308.4192
 157575 49486.36 131.263893  60.97   4.5264  1.2993 203.339930  43.151654  -.001  27.8798  45.0127  4.9916 308.4161
 157576 49486.92 127.957471  60.97   5.2182  1.3129 203.337178  43.152505  -.001  27.8798  46.5783  4.9916 308.4283
 157577 49487.48 124.484618  60.97   5.2473  1.3135 203.334427  43.153356  -.002  27.8657  48.2047  4.9916 308.4161
 157578 49488.04 121.167100  60.97   4.1747  1.2924 203.331675  43.154207   .001  27.8092  49.7383  4.9916 308.4222
 157579 49488.60 117.738629  60.97   4.7076  1.3029 203.328906  43.155063   .001  27.9222  51.2999  4.9916 308.4222
 157580 49489.16 114.410015  60.97   4.7615  1.3039 203.326154  43.155914   .001  27.8375  52.7907  4.9916 308.4161
 157581 49489.72 111.048116  60.97   5.0279  1.3091 203.323402  43.156765  -.001  27.8657  54.2687  4.9916 308.4161
 157582 49490.28 107.608550  60.97   5.7265  1.3229 203.320650  43.157615  -.001  27.8516  55.7495  4.9916 308.4222
 157583 49490.84 104.257746  60.97   4.8130  1.3049 203.317898  43.158466   .002  27.8233  57.1590  4.9916 308.4192
 157584 49491.40 100.884751  60.97   4.8757  1.3062 203.315146  43.159316   .000  27.8516  58.5427  4.9916 308.4192
 157585 49491.96  97.489566  60.97   4.6161  1.3011 203.312393  43.160166   .001  27.8940  59.8974  4.9916 308.4131
 157586 49492.52  94.149857  60.97   5.8989  1.3262 203.309641  43.161016  -.001  27.8657  61.1905  4.9916 308.4222
 157587 49493.08  90.743577  60.97   4.6988  1.3027 203.306888  43.161866   .000  27.7951  62.4668  4.9916 308.4161
 157588 49493.64  87.381678  60.97   3.9597  1.2882 203.304119  43.162722  -.002  27.7810  63.6821  4.9916 308.4253
 157589 49494.20  84.030874  60.97   3.7358  1.2838 203.301366  43.163572   .001  27.8516  64.8472  4.9916 308.4222
 157590 49494.76  80.624593  60.97   3.7559  1.2842 203.298613  43.164421   .001  27.8516  65.9824  4.9916 308.4253
 157591 49495.32  77.295980  60.97   3.6104  1.2813 203.295860  43.165271   .000  27.8516  67.0415  4.9916 308.4222
 157592 49495.88  73.911890  60.97   3.6531  1.2821 203.293107  43.166121  -.002  27.7527  68.0654  4.9916 308.4192
 157593 49496.44  70.527800  60.97   3.5634  1.2804 203.290354  43.166970  -.001  27.8233  69.0340  4.9916 308.4222
 157594 49497.00  67.221378  60.97   3.5748  1.2806 203.287601  43.167820   .000  27.7951  69.9250  4.9916 308.4192
 157595 49497.56  63.792907  60.97   3.6818  1.2827 203.284848  43.168669   .001  27.8798  70.7893  4.9916 308.4283
 157596 49498.12  60.453198  60.97   3.5051  1.2792 203.282094  43.169518   .001  27.8516  71.5710  4.9916 308.4253
 157597 49498.68  57.058013  60.97   3.7985  1.2850 203.279324  43.170373   .000  27.8233  72.3031  4.9916 308.4222
 157598 49499.24  53.618446  60.97   3.5407  1.2799 203.276570  43.171222  -.002  27.8516  72.9787  4.9916 308.4283
 157599 49499.80  50.334215  60.97   3.6148  1.2814 203.273816  43.172071   .000  27.9081  73.5602  4.9916 308.4253
