  41315  7283.13 195.428457  60.97  46.1098  2.1158  79.223151 -76.819370  -.001  27.6397 154.1800  4.9916 307.7844
  41316  7283.69 192.022176  60.97   7.1231  1.3503  79.220536 -76.821487   .000  27.9929 153.4041  4.9916 307.7966
  41317  7284.25 188.660277  60.97   4.3397  1.2956  79.217924 -76.823600   .000  28.0352 152.6401  4.9916 307.7966
  41318  7284.81 185.287282  60.97   4.7552  1.3038  79.215307 -76.825717   .000  28.0070 151.8777  4.9916 307.7844
  41319  7285.37 181.958669  60.97   4.3929  1.2967  79.212694 -76.827831   .001  27.9787 151.1313  4.9916 307.7905
  41320  7285.93 178.552389  60.97   4.5938  1.3006  79.210076 -76.829948   .001  28.0352 150.3757  4.9916 307.7905
  41321  7286.49 175.146108  60.97   4.1962  1.2928  79.207461 -76.832062  -.001  28.0635 149.6303  4.9916 307.7936
  41322  7287.05 171.839686  60.97   4.1103  1.2911  79.204841 -76.834178  -.001  28.0211 148.9183  4.9916 307.7875
  41323  7287.61 168.411214  60.97   4.3532  1.2959  79.202225 -76.836292   .000  28.0211 148.1933  4.9916 307.7844
  41324  7288.17 165.060410  60.97   5.1504  1.3115  79.199609 -76.838406   .000  27.9787 147.4997  4.9916 307.7905
  41325  7288.73 161.698511  60.97   4.6669  1.3021  79.196987 -76.840522  -.005  27.9646 146.8198  4.9916 307.7875
  41326  7289.29 158.292231  60.97   4.3643  1.2961  79.194369 -76.842636   .001  28.0352 146.1486  4.9916 307.7813
  41327  7289.85 154.963618  60.97   5.1372  1.3113  79.191746 -76.844753   .000  27.9787 145.5114  4.9916 307.7813
  41328  7290.41 151.568432  60.97   5.6695  1.3217  79.189126 -76.846866   .000  27.9787 144.8814  4.9916 307.7966
  41329  7290.97 148.206533  60.97   5.3824  1.3161  79.186502 -76.848983   .001  28.0070 144.2786  4.9916 307.7905
  41330  7291.53 144.844634  60.97   4.7132  1.3030  79.183881 -76.851097   .001  27.9505 143.6979  4.9916 307.7875
  41331  7292.09 141.438353  60.97   4.7417  1.3035  79.181255 -76.853213   .000  27.9646 143.1330  4.9916 307.7966
  41332  7292.65 138.143026  60.97   4.2141  1.2932  79.178633 -76.855327   .000  28.0070 142.6100  4.9916 307.7844
  41333  7293.21 134.714555  60.97   4.7794  1.3043  79.176006 -76.857443   .000  27.9787 142.0911  4.9916 307.7905
  41334  7293.77 131.408133  60.97   4.7462  1.3036  79.173382 -76.859557   .000  27.9363 141.6160  4.9916 307.7997
  41335  7294.33 128.024043  60.97   5.0843  1.3103  79.170757 -76.861670   .000  28.0070 141.1562  4.9916 307.7875
  41336  7294.89 124.617762  60.97   5.3360  1.3152  79.168128 -76.863787   .000  27.9505 140.7212  4.9916 307.7905
  41337  7295.45 121.311340  60.97   4.3509  1.2958  79.165502 -76.865900  -.001  27.9646 140.3263  4.9916 307.7936
  41338  7296.01 117.905059  60.97   4.6669  1.3021  79.162871 -76.868017   .000  27.9929 139.9483  4.9916 307.7875
  41339  7296.57 114.543160  60.97   4.6403  1.3015  79.160244 -76.870130   .000  28.0211 139.6046  4.9916 307.7905
  41340  7297.13 111.147975  60.97   5.1283  1.3111  79.157612 -76.872247  -.001  27.9505 139.2875  4.9916 307.7966
  41341  7297.69 107.763885  60.97   5.5701  1.3198  79.154983 -76.874360   .001  28.0211 139.0021  4.9916 307.8027
  41342  7298.25 104.424176  60.97   4.8944  1.3065  79.152350 -76.876476   .001  27.9646 138.7508  4.9916 307.7844
