        filename       filetime  filespan frametime framespan N_frames    dtime
  1 99_05_2020450241   74702.41      0.00  74702.41   9240.33   16500   0.000000
  2 99_05_2023190273   83942.73   9240.32  83942.74   9240.33   16500  -0.012188
  3 99_05_2101530304    6783.04   9240.31   6783.07   9240.33   16500  -0.029824
  4 99_05_2104270335   16023.35   9240.31  16023.40   9240.33   16500  -0.050391
  5 99_05_2107141839   26058.40  10035.05  26058.40  10035.00   17919  -0.000057
  6 99_05_2109472320   35243.20   9184.80  35243.29   9240.33   16500  -0.085156
  7 99_05_2113221606   48136.07  12892.87  48136.07  12892.78   23022   0.000434
  8 99_05_2115552079   57320.79   9184.72  57320.95   9240.33   16500  -0.163125
  9 99_05_2118292117   66561.17   9240.38  66561.28   9240.33   16500  -0.111250
 10 99_05_2121115851   76318.51   9757.34  76318.52   9757.23   17423  -0.002305
 11 99_05_2123450324   85503.24   9184.73  85503.40   9240.33   16500  -0.158437
 12 99_05_2202295839    8998.39   9895.15   8998.39   9894.99   17669   0.000189
 13 99_05_2205030309   18183.09   9184.70  18183.28   9240.33   16500  -0.193203
 14 99_05_2207370343   27423.43   9240.34  27423.61   9240.33   16500  -0.183281
 15 99_05_2210110370   36663.70   9240.27  36663.94   9240.33   16500  -0.241406
 16 99_05_2212450401   45904.01   9240.31  45904.27   9240.33   16500  -0.263437
 17 99_05_2215190433   55144.33   9240.32  55144.60   9240.33   16500  -0.271562
 18 99_05_2217530466   64384.66   9240.33  64384.93   9240.33   16500  -0.273594
 19 99_05_2220270500   73625.00   9240.34  73625.27   9240.33   16500  -0.265625
 20 99_05_2223010532   82865.32   9240.32  82865.59   9240.33   16500  -0.273750
 21 99_05_2301350563    5705.63   9240.31   5705.92   9240.33   16500  -0.292852
 22 99_05_2304090595   14945.95   9240.32  14946.25   4827.37    8620  -0.302930
  1 99_05_2020450241   74702.27      0.00  74702.41   9240.33   16500  -0.144261
  2 99_05_2023190273   83942.73   9240.46  83942.59   9240.33   16500   0.136250
  3 99_05_2101530304    6783.04   9240.31   6782.93   9240.33   16500   0.114219
  4 99_05_2104270335   16023.35   9240.31  16023.26   9240.33   16500   0.094141
  5 99_05_2107141825   26058.25  10034.90  26058.25  10035.00   17919   0.000212
  6 99_05_2109472320   35243.20   9184.95  35243.14   9240.33   16500   0.059375
  7 99_05_2113221592   48135.92  12892.72  48135.92  12892.78   23022   0.000704
  8 99_05_2115552079   57320.79   9184.87  57320.81   9240.33   16500  -0.022500
  9 99_05_2118292117   66561.17   9240.38  66561.14   9240.33   16500   0.029375
 10 99_05_2121115836   76318.37   9757.20  76318.37   9757.23   17423   0.001871
 11 99_05_2123450324   85503.24   9184.87  85503.26   9240.33   16500  -0.017812
 12 99_05_2202295825    8998.25   9895.01   8998.25   9894.99   17669   0.000459
 13 99_05_2205030309   18183.09   9184.84  18183.14   9240.33   16500  -0.048672
 14 99_05_2207370343   27423.43   9240.34  27423.47   9240.33   16500  -0.038750
 15 99_05_2210110370   36663.70   9240.27  36663.80   9240.33   16500  -0.096875
 16 99_05_2212450401   45904.01   9240.31  45904.13   9240.33   16500  -0.118906
 17 99_05_2215190433   55144.33   9240.32  55144.46   9240.33   16500  -0.127031
 18 99_05_2217530466   64384.66   9240.33  64384.79   9240.33   16500  -0.129062
 19 99_05_2220270500   73625.00   9240.34  73625.12   9240.33   16500  -0.117188
 20 99_05_2223010532   82865.32   9240.32  82865.45   9240.33   16500  -0.125312
 21 99_05_2301350563    5705.63   9240.31   5705.78   9240.33   16500  -0.148320
 22 99_05_2304090595   14945.95   9240.32  14946.11   4827.37    8620  -0.158398
  1 99_05_2020450241   74702.23      0.00  74702.41   9240.33   16500  -0.183193
  2 99_05_2023190273   83942.73   9240.50  83942.55   9240.33   16500   0.175312
  3 99_05_2101530304    6783.04   9240.31   6782.89   9240.33   16500   0.153281
  4 99_05_2104270335   16023.35   9240.31  16023.22   9240.33   16500   0.133203
  5 99_05_2107141821   26058.22  10034.87  26058.21  10035.00   17919   0.000344
  6 99_05_2109472320   35243.20   9184.98  35243.10   9240.33   16500   0.098437
  7 99_05_2113221588   48135.88  12892.68  48135.88  12892.78   23022   0.000835
  8 99_05_2115552079   57320.79   9184.91  57320.77   9240.33   16500   0.016563
  9 99_05_2118292117   66561.17   9240.38  66561.10   9240.33   16500   0.068437
 10 99_05_2121115833   76318.33   9757.16  76318.33   9757.23   17423   0.002002
 11 99_05_2123450324   85503.24   9184.91  85503.22   9240.33   16500   0.021250
 12 99_05_2202295821    8998.21   9894.97   8998.21   9894.99   17669  -0.000387
 13 99_05_2205030309   18183.09   9184.88  18183.10   9240.33   16500  -0.009609
 14 99_05_2207370343   27423.43   9240.34  27423.43   9240.33   16500   0.000313
 15 99_05_2210110370   36663.70   9240.27  36663.76   9240.33   16500  -0.057813
 16 99_05_2212450401   45904.01   9240.31  45904.09   9240.33   16500  -0.079844
 17 99_05_2215190433   55144.33   9240.32  55144.42   9240.33   16500  -0.087969
 18 99_05_2217530466   64384.66   9240.33  64384.75   9240.33   16500  -0.090000
 19 99_05_2220270500   73625.00   9240.34  73625.08   9240.33   16500  -0.078125
 20 99_05_2223010532   82865.32   9240.32  82865.41   9240.33   16500  -0.086250
 21 99_05_2301350563    5705.63   9240.31   5705.74   9240.33   16500  -0.109746
 22 99_05_2304090595   14945.95   9240.32  14946.07   4827.37    8620  -0.119336
  1 99_05_2020450241   74702.22      0.00  74702.41   9240.33   16500  -0.193751
  2 99_05_2023190273   83942.73   9240.51  83942.55   9240.33   16500   0.183125
  3 99_05_2101530304    6783.04   9240.31   6782.88   9240.33   16500   0.163535
  4 99_05_2104270335   16023.35   9240.31  16023.21   9240.33   16500   0.143945
  5 99_05_2107141820   26058.20  10034.85  26058.21  10035.00   17919  -0.000449
  6 99_05_2109472320   35243.20   9185.00  35243.09   9240.33   16500   0.106250
  7 99_05_2113221587   48135.87  12892.67  48135.88  12892.78   23022  -0.001911
  8 99_05_2115552079   57320.79   9184.92  57320.76   9240.33   16500   0.028281
  9 99_05_2118292117   66561.17   9240.38  66561.09   9240.33   16500   0.076250
 10 99_05_2121115831   76318.32   9757.15  76318.32   9757.23   17423  -0.000744
 11 99_05_2123450324   85503.24   9184.92  85503.21   9240.33   16500   0.029063
 12 99_05_2202295820    8998.20   9894.96   8998.20   9894.99   17669  -0.000203
 13 99_05_2205030309   18183.09   9184.89  18183.09   9240.33   16500   0.000156
 14 99_05_2207370343   27423.43   9240.34  27423.42   9240.33   16500   0.010078
 15 99_05_2210110370   36663.70   9240.27  36663.75   9240.33   16500  -0.050000
 16 99_05_2212450401   45904.01   9240.31  45904.08   9240.33   16500  -0.068125
 17 99_05_2215190433   55144.33   9240.32  55144.41   9240.33   16500  -0.080156
 18 99_05_2217530466   64384.66   9240.33  64384.74   9240.33   16500  -0.078281
 19 99_05_2220270500   73625.00   9240.34  73625.07   9240.33   16500  -0.070312
 20 99_05_2223010532   82865.32   9240.32  82865.40   9240.33   16500  -0.078437
 21 99_05_2301350563    5705.63   9240.31   5705.73   9240.33   16500  -0.099004
 22 99_05_2304090595   14945.95   9240.32  14946.06   4827.37    8620  -0.108594
  1 99_05_2020450241   74702.21      0.00  74702.41   9240.33   16500  -0.197810
  2 99_05_2023190273   83942.73   9240.52  83942.54   9240.33   16500   0.190937
  3 99_05_2101530304    6783.04   9240.31   6782.87   9240.33   16500   0.167930
  4 99_05_2104270335   16023.35   9240.31  16023.20   9240.33   16500   0.147852
  5 99_05_2107141820   26058.20  10034.85  26058.20  10035.00   17919  -0.000602
  6 99_05_2109472320   35243.20   9185.00  35243.09   9240.33   16500   0.110156
  7 99_05_2113221586   48135.87  12892.67  48135.87  12892.78   23022   0.001843
  8 99_05_2115552079   57320.79   9184.92  57320.76   9240.33   16500   0.032188
  9 99_05_2118292117   66561.17   9240.38  66561.09   9240.33   16500   0.084062
 10 99_05_2121115831   76318.32   9757.15  76318.31   9757.23   17423   0.003010
 11 99_05_2123450324   85503.24   9184.92  85503.20   9240.33   16500   0.036875
