107231 44197.400  133.982  2.345  11.950  33.557  34.659  20.523  26.239  0.000  28.007  6.949 
107232 44197.960  133.169  2.347  8.510  33.563  34.662  20.532  26.248  -0.000  28.078  6.953 
107233 44198.520  132.905  2.344  5.159  33.551  34.659  20.541  26.239  0.003  28.021  -0.001 
107234 44199.080  132.960  1.313  1.786  33.560  34.665  20.535  26.248  0.002  28.063  -0.001 
107235 44199.640  167.235  1.306  150.775  33.563  34.659  20.551  26.224  0.002  28.035  -0.000 
107236 44200.200  180.971  1.309  354.952  33.554  34.662  20.544  26.251  0.001  28.035  -0.001 
107237 44200.760  180.971  1.320  351.790  33.563  34.659  20.560  26.236  0.000  28.078  0.001 
107238 44201.320  180.971  1.333  348.539  33.551  34.659  20.563  26.239  -0.000  28.049  -0.000 
107239 44201.880  180.971  1.326  345.111  33.560  34.656  20.563  26.248  -0.001  28.063  -0.000 
107240 44202.440  180.971  1.311  341.771  33.557  34.656  20.575  26.245  0.000  28.078  0.000 
107241 44203.000  180.971  1.318  338.387  33.560  34.662  20.569  26.254  -0.000  28.092  -0.000 
107242 44203.560  180.971  1.321  335.014  33.563  34.671  20.587  26.242  -0.000  28.346  0.000 
107243 44204.120  180.971  1.330  331.674  33.563  34.659  20.590  26.251  0.004  28.049  -0.001 
107244 44204.680  180.971  1.322  328.246  33.554  34.659  20.587  26.254  0.001  28.007  0.001 
107245 44205.240  180.971  1.296  324.950  33.551  34.659  20.599  26.239  0.004  28.021  -0.001 
107246 44205.800  180.971  1.293  321.533  33.557  34.653  20.599  26.245  -0.001  28.021  0.000 
107247 44206.360  180.971  1.289  318.215  33.563  34.656  20.609  26.245  0.000  28.092  0.000 
107248 44206.920  180.971  1.295  314.853  33.554  34.665  20.602  26.251  0.000  28.049  -0.000 
107249 44207.480  180.971  1.298  311.381  33.563  34.644  20.621  26.251  -0.007  28.049  0.002 
107250 44208.040  180.971  1.295  308.108  33.563  34.665  20.624  26.245  -0.000  28.078  -0.000 
107251 44208.600  180.971  1.307  304.679  33.560  34.665  20.624  26.254  0.000  28.063  0.000 
107252 44209.160  180.971  1.295  301.339  33.560  34.665  20.636  26.248  0.001  28.106  0.000 
107253 44209.720  180.971  1.298  297.944  33.551  34.665  20.636  26.257  -0.019  28.007  0.000 
107254 44210.280  180.971  1.294  294.560  33.563  34.659  20.633  26.245  0.004  28.078  0.001 
107255 44210.840  180.971  1.291  291.254  33.560  34.665  20.636  26.248  0.001  28.078  0.000 
107256 44211.401  180.971  1.295  287.781  33.557  34.671  20.645  26.251  0.000  28.063  0.001 
107257 44211.961  180.971  1.313  284.441  33.557  34.659  20.654  26.245  0.000  28.063  0.000 
107258 44212.521  180.971  1.301  281.057  33.566  34.662  20.645  26.263  0.000  28.049  0.000 
107259 44213.081  180.971  1.298  277.695  33.563  34.656  20.657  26.254  -0.000  28.106  0.000 
107260 44213.641  180.971  1.316  274.366  33.560  34.665  20.645  26.257  0.001  28.049  -0.001 
107261 44214.201  180.971  1.325  270.949  33.560  34.659  20.657  26.251  0.001  28.078  0.001 
107262 44214.761  180.971  1.324  267.598  33.557  34.665  20.660  26.248  -0.000  28.021  -0.001 
107263 44215.321  180.971  1.307  264.181  33.560  34.656  20.645  26.260  0.002  28.078  0.000 
107264 44215.881  180.971  1.302  260.819  33.560  34.662  20.657  26.257  -0.000  28.049  -0.000 
107265 44216.441  180.971  1.295  257.457  33.566  34.662  20.654  26.263  0.002  28.021  -0.001 
107266 44217.001  180.971  1.303  254.062  33.566  34.656  20.654  26.254  -0.000  28.092  0.001 
107267 44217.561  180.971  1.307  250.778  33.566  34.662  20.654  26.257  0.001  28.021  -0.001 
107268 44218.121  180.971  1.315  247.349  33.563  34.662  20.663  26.263  0.001  28.106  0.001 
107269 44218.681  180.971  1.317  243.965  33.560  34.659  20.657  26.257  0.001  28.007  -0.001 
107270 44219.241  180.971  1.302  240.603  33.566  34.653  20.648  26.257  0.000  28.035  0.001 
107271 44219.801  180.971  1.301  237.252  33.560  34.659  20.648  26.245  0.001  28.021  0.001 
107272 44220.361  180.971  1.313  233.946  33.563  34.659  20.651  26.257  0.005  28.035  -0.000 
107273 44220.921  180.971  1.313  230.484  33.569  34.656  20.654  26.260  -0.000  28.106  0.002 
107274 44221.481  180.971  1.324  227.133  33.563  34.665  20.651  26.257  0.000  27.993  -0.000 
107275 44222.041  180.971  1.309  223.738  33.566  34.656  20.645  26.266  0.000  28.120  0.002 
107276 44222.601  180.971  1.305  220.354  33.557  34.659  20.654  26.254  -0.002  28.049  -0.001 
